seed,update,parameter_id,parameter_name,shape,quantizer,diagonal_error_energy,off_diagonal_error_energy,total_error_energy,projected_error_energy,unresolved_error_energy,top_relative_mode_perturbation_mean,top_relative_mode_perturbation_max,top_error_energy_fraction,top_diagonal_error_energy_fraction,middle_relative_mode_perturbation_mean,middle_relative_mode_perturbation_max,middle_error_energy_fraction,middle_diagonal_error_energy_fraction,tail_relative_mode_perturbation_mean,tail_relative_mode_perturbation_max,tail_error_energy_fraction,tail_diagonal_error_energy_fraction
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,1.8084188923239708e-05,0.0014410753501579165,0.0018664991948753595,0.0014591595390811563,0.0004073396557942033,0.020226022228598595,0.03179486095905304,0.10956616699695587,0.007288276217877865,0.09078802168369293,0.2898872196674347,0.08899935334920883,0.00029349004034884274,0.3293437063694,0.8616018891334534,0.03196319565176964,8.53293458931148e-05
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,1.7775175820133882e-07,6.59015349810943e-05,6.607927934965119e-05,6.60792866256088e-05,0.0,0.0002865379210561514,0.0010345171904191375,0.1018756628036499,0.00024415546795353293,0.004615921061486006,0.011288551613688469,0.09912949800491333,0.00021550917881540954,1.1550428867340088,34.51240158081055,0.10312310606241226,0.00040123643702827394
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,6.007236515870318e-05,0.02157549001276493,0.02163556031882763,0.02163556218147278,0.0,0.0058292122557759285,0.01575951837003231,0.10259809345006943,0.00031543103978037834,0.091243214905262,0.3443116545677185,0.10184058547019958,0.0002492395287845284,14.64528751373291,299.41412353515625,0.10223100334405899,0.00022260747209656984
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.00024839307297952473,0.02223070152103901,0.022479094564914703,0.022479094564914703,0.0,0.019396338611841202,0.03756066784262657,0.1128249540925026,0.007928145118057728,0.08717458695173264,0.3025346100330353,0.09781871736049652,0.00028261850820854306,10.714835166931152,219.61166381835938,0.10019730031490326,0.0002796196495182812
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,4.636311778938307e-09,1.9240842448198237e-06,4.845102921535727e-06,1.9287206214357866e-06,2.91638230009994e-06,0.00022743221779819578,0.0007514726021327078,0.05219344422221184,0.00012116369907744229,0.0010209768079221249,0.0035305849742144346,0.03768087923526764,0.00010224019933957607,0.0024926820769906044,0.008997862227261066,0.03548179939389229,8.376043115276843e-05
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,1.8981691027875058e-06,0.0006262582028284669,0.0015597798628732562,0.0006281563546508551,0.0009316235082224011,0.004793595522642136,0.019590361043810844,0.052594032138586044,0.0002562804729677737,0.019722068682312965,0.05291979759931564,0.038611602038145065,9.881753794616088e-05,0.05423417314887047,0.14402462542057037,0.03667465224862099,0.00011314119910821319
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,1.3580129234469496e-05,0.0005860077799297869,0.0012361218687146902,0.0005995879182592034,0.0006365339504554868,0.019806737080216408,0.030199510976672173,0.08654503524303436,0.008007662370800972,0.031522996723651886,0.07217191159725189,0.04409823194146156,0.00031579594360664487,0.047461334615945816,0.15290091931819916,0.03504486382007599,0.00011006462591467425
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,4.6328176850352065e-09,1.781344963092124e-06,4.465554411581252e-06,1.7859778154161177e-06,2.6795764824782964e-06,0.00021227463730610907,0.0009630187996663153,0.05137397348880768,0.0001140444801421836,0.0010833552805706859,0.004113046918064356,0.03874172270298004,0.00010626332368701696,0.002484692959114909,0.00680558942258358,0.03676776960492134,7.286325126187876e-05
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,1.6472935158162727e-06,0.0005792065057903528,0.0014523114077746868,0.000580853782594204,0.0008714576251804829,0.004375621676445007,0.014134138822555542,0.05182277783751488,0.00014490855392068624,0.02090831659734249,0.0545504167675972,0.0382441021502018,0.00010396147990832105,0.061427947133779526,0.17097289860248566,0.037393711507320404,0.00012185930972918868
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,1.1026084393961355e-05,0.0005350306164473295,0.001133061945438385,0.0005460567190311849,0.0005870052264072001,0.01982831582427025,0.03586701303720474,0.08764190971851349,0.007054636720567942,0.025371180847287178,0.05954676866531372,0.0429551936686039,0.00018021663709077984,0.049584805965423584,0.14920870959758759,0.03455209732055664,0.00011671891843434423
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,1.5363784200417285e-07,5.421013702289201e-05,0.00014517449017148465,5.436377614387311e-05,9.081071766559035e-05,0.0002971832000184804,0.0011689952807500958,0.03898264467716217,0.0001112789468606934,0.0020058979280292988,0.004620411898940802,0.0372774675488472,0.00013092653534840792,0.004932548850774765,0.014982884749770164,0.03770012408494949,0.00011215682025067508
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,0.00011044403072446585,0.017613084986805916,0.04612844064831734,0.017723528668284416,0.02840491198003292,0.014590377919375896,0.03807581961154938,0.04195388779044151,0.0008489105384796858,0.040618401020765305,0.12880654633045197,0.039424944669008255,0.00018834431830327958,0.09779819846153259,0.24646586179733276,0.03850603476166725,0.00012923475878778845
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.0005355631001293659,0.008921416476368904,0.01916300691664219,0.009456980042159557,0.009706026874482632,0.039165593683719635,0.05121320113539696,0.07337122410535812,0.020966442301869392,0.05404898524284363,0.13561958074569702,0.04679078236222267,0.0006076570716686547,0.07053348422050476,0.16238562762737274,0.04632996395230293,0.00015524144691880792
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,1.1434217128680757e-08,4.82915083921398e-06,6.051496256986866e-06,4.84058500660467e-06,1.2109112503821962e-06,0.00030254467856138945,0.0013690312625840306,0.10074517875909805,0.00022173364413902164,0.004951802548021078,0.016545850783586502,0.09114232659339905,0.00017996403039433062,0.025314252823591232,0.0592074915766716,0.03346576169133186,7.809620728949085e-05
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,3.965096311731031e-06,0.0015988399973139167,0.0020021842792630196,0.001602805103175342,0.0003993791760876775,0.007528184913098812,0.031906239688396454,0.09883394837379456,0.00032957777148112655,0.11489402502775192,0.2868066430091858,0.09136983752250671,0.0002829812001436949,0.5845131874084473,1.860999584197998,0.03331465274095535,0.0001223902654601261
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,2.51002475124551e-05,0.0014627686468884349,0.001847169711254537,0.0014878688380122185,0.00035930087324231863,0.02616026997566223,0.052024222910404205,0.11647671461105347,0.011222250759601593,0.09297753125429153,0.21029877662658691,0.08949976414442062,0.0001766738569131121,0.3953230082988739,1.1063607931137085,0.032886240631341934,6.15174722042866e-05
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,1.4032541173492064e-07,5.4574935347773135e-05,5.471525219036266e-05,5.4715259466320276e-05,0.0,0.0002238585875602439,0.0011942359851673245,0.09952807426452637,0.0001895548775792122,0.0056898645125329494,0.017785441130399704,0.10196156799793243,0.0002306250826222822,0.3983685076236725,4.297857284545898,0.10095518827438354,0.00030148515361361206
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,4.224441363476217e-05,0.017902664840221405,0.017944909632205963,0.017944909632205963,0.0,0.00626365328207612,0.022445227950811386,0.10092317312955856,0.0003023089957423508,0.0901593565940857,0.45062100887298584,0.10108885169029236,0.00020488325390033424,5.264625549316406,68.3575668334961,0.10150906443595886,0.0002529482590034604
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.00021532195387408137,0.018130410462617874,0.018345732241868973,0.018345732241868973,0.0,0.02199244499206543,0.03531019389629364,0.1133628785610199,0.008927355520427227,0.11055177450180054,0.4017464518547058,0.09969504922628403,0.00026066371356137097,4.671123504638672,34.44214630126953,0.10209771245718002,0.0002312849392183125
0,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,4.240527484711265e-09,1.625025561224902e-06,4.044178695039591e-06,1.6292660802719183e-06,2.4149126147676725e-06,0.00021205973462201655,0.0007129515870474279,0.05346320569515228,0.00010706792090786621,0.0013543454697355628,0.004075522068887949,0.039174094796180725,0.00011739050387404859,0.0038553609047085047,0.010816104710102081,0.03731045499444008,0.00012118193990318105
0,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,1.73174953488342e-06,0.000507655437104404,0.0012482143938541412,0.0005093871732242405,0.0007388272206299007,0.00490126758813858,0.021507417783141136,0.054956164211034775,0.00035941050737164915,0.0214556772261858,0.08193335682153702,0.0396556630730629,0.0001129230295191519,0.05664415284991264,0.17389309406280518,0.037739161401987076,0.0001017009126371704
0,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,9.507272807240952e-06,0.00046702302643097937,0.0009969008387997746,0.0004765302874147892,0.0005203705513849854,0.01991896517574787,0.041977908462285995,0.0852363109588623,0.006828891579061747,0.032927870750427246,0.07977976649999619,0.04339668154716492,0.0002484064898453653,0.06508365273475647,0.15574395656585693,0.035595688968896866,0.00013578528887592256
0,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,6.459410339942906e-09,2.27458554036275e-06,5.515083103091456e-06,2.281044999108417e-06,3.234038103983039e-06,0.00030432987841777503,0.0010944748064503074,0.06712256371974945,0.00025824710610322654,0.0015698042698204517,0.004913396202027798,0.038106948137283325,0.0001202725907205604,0.0035435068421065807,0.0076544396579265594,0.035956691950559616,6.713590119034052e-05
0,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,3.534969437168911e-06,0.0006130069959908724,0.0014156480319797993,0.0006165419472381473,0.000799106084741652,0.010227026417851448,0.03144034370779991,0.0822690948843956,0.0012153040152043104,0.028722591698169708,0.08920515328645706,0.038388825953006744,0.00013480485358741134,0.06078780069947243,0.15319868922233582,0.035600319504737854,8.437701035290956e-05
0,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,8.828803402138874e-06,0.0005237849545665085,0.0010089102433994412,0.0005326137761585414,0.0004762964672408998,0.01716356910765171,0.031764205545186996,0.1444808691740036,0.006388587411493063,0.032996244728565216,0.08969447761774063,0.04020179435610771,0.00023206108016893268,0.06230957806110382,0.17677801847457886,0.032164089381694794,0.0001233812654390931
0,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,1.0964599539420306e-07,4.065983011969365e-05,0.0001091156154870987,4.076947516296059e-05,6.83461403241381e-05,0.00024199247127398849,0.0008707645465619862,0.038484495133161545,8.200574666261673e-05,0.0019229656318202615,0.004000323358923197,0.037524085491895676,0.00012405673624016345,0.004290570039302111,0.010216847993433475,0.038297541439533234,8.461072866339236e-05
0,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,6.744329584762454e-05,0.01316823996603489,0.03458530455827713,0.013235683552920818,0.021349620074033737,0.01056939922273159,0.028078818693757057,0.041434064507484436,0.0006746921571902931,0.03362647816538811,0.08859933912754059,0.03870519995689392,0.00011987137258984149,0.08972244709730148,0.24797317385673523,0.039441872388124466,0.00012295776105020195
0,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.0004320949665270746,0.00703339371830225,0.015478847548365593,0.007465488743036985,0.00801335833966732,0.03832047060132027,0.0525706522166729,0.07201644778251648,0.02228948287665844,0.05345478281378746,0.11814098805189133,0.046174805611371994,0.0005633403197862208,0.07127273082733154,0.21871306002140045,0.047183047980070114,0.00015716116467956454
0,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,1.0503313774279377e-08,4.22133416577708e-06,5.275813236949034e-06,4.231837465340504e-06,1.0439757716085296e-06,0.0003170711570419371,0.0015912798698991537,0.09954458475112915,0.00022181792883202434,0.005828970577567816,0.015690045431256294,0.0930350050330162,0.00019870323012582958,0.03443579003214836,0.09824538230895996,0.033865489065647125,0.00011006665590684861
0,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,3.418006599531509e-06,0.0013869160320609808,0.0017301549669355154,0.0013903339859098196,0.0003398209810256958,0.004244547802954912,0.018617762252688408,0.10054849088191986,0.00021765450946986675,0.10305915772914886,0.26108014583587646,0.09280030429363251,0.00020304818463046104,0.5524247288703918,1.6338846683502197,0.03306340426206589,0.00010983218817273155
0,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,1.825573963287752e-05,0.0013811883982270956,0.0017370852874591947,0.0013994441833347082,0.00033764110412448645,0.025344206020236015,0.07000274211168289,0.11198915541172028,0.008061164990067482,0.12295900285243988,0.5974838733673096,0.09081526845693588,0.00034328203764744103,0.4264824092388153,1.6766910552978516,0.032600875943899155,6.552949344040826e-05
0,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,1.3692343259208428e-07,5.6539523939136416e-05,5.667644290952012e-05,5.6676446547498927e-05,0.0,0.0002823378308676183,0.00108649383764714,0.10354561358690262,0.00022175237245392054,0.007053156848996878,0.022199951112270355,0.1020532175898552,0.000277158513199538,0.6246674656867981,9.124709129333496,0.1013723760843277,0.00025407204520888627
0,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,5.513975702342577e-05,0.01856176182627678,0.018616899847984314,0.018616901710629463,0.0,0.008037259802222252,0.03768995776772499,0.10243856906890869,0.00043792242649942636,0.1376398652791977,0.8244645595550537,0.10175789892673492,0.0003914469853043556,10.870927810668945,168.8225860595703,0.10403171926736832,0.00024881167337298393
0,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.0002229036472272128,0.018141256645321846,0.018364157527685165,0.018364159390330315,0.0,0.025412775576114655,0.05045810714364052,0.11500295996665955,0.009716644883155823,0.1417933702468872,0.4289678931236267,0.10250752419233322,0.0003347633464727551,4.673957347869873,30.39122200012207,0.1006636917591095,0.00015344929124694318
0,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,3.6190570540384215e-09,1.448051079933066e-06,3.5925959309679456e-06,1.4516701867250958e-06,2.1409257442428498e-06,0.0002200784074375406,0.001291970955207944,0.056434500962495804,0.00011035393254132941,0.001490349997766316,0.0036856557708233595,0.03818407654762268,0.00011117610847577453,0.004233946558088064,0.01319795660674572,0.03689491003751755,0.00012650211283471435
0,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,1.3216877050581388e-06,0.00045975676039233804,0.0011218542931601405,0.0004610784526448697,0.0006607758114114404,0.006318110041320324,0.02124098502099514,0.05789261683821678,0.0002592741511762142,0.020744260400533676,0.057730335742235184,0.038301412016153336,7.127078424673527e-05,0.07116463780403137,0.2974224388599396,0.03675104305148125,0.00011649950465653092
0,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,9.184696864394937e-06,0.00042862605187110603,0.0009082297328859568,0.0004378107551019639,0.0004704189777839929,0.021204566583037376,0.034633439034223557,0.09175974875688553,0.007991381920874119,0.036595698446035385,0.08782526850700378,0.04328747093677521,0.00024839621619321406,0.050964295864105225,0.10529006272554398,0.03433207422494888,5.625557241728529e-05
0,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,2.957450284668539e-09,1.1846464076370467e-06,2.9718730729655363e-06,1.1876038570335368e-06,1.7842692159319995e-06,0.00015353337221313268,0.0006619744817726314,0.04885492101311684,8.030214667087421e-05,0.0011423190589994192,0.004083757754415274,0.038777533918619156,8.249918028013781e-05,0.003440732369199395,0.01829591579735279,0.037703417241573334,9.736031643114984e-05
0,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,1.141135271609528e-06,0.00038763912743888795,0.0009681786759756505,0.000388780259527266,0.0005793984164483845,0.004948089364916086,0.01949521154165268,0.049898549914360046,0.0001698915148153901,0.01683896593749523,0.06438391655683517,0.039907798171043396,5.821106969960965e-05,0.048256102949380875,0.17825815081596375,0.036448054015636444,6.967767694732174e-05
0,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,7.983463547134306e-06,0.00036991105298511684,0.0008018612279556692,0.00037789452471770346,0.0004239667032379657,0.01979093812406063,0.03252972289919853,0.07965413480997086,0.007600368466228247,0.031147807836532593,0.09608238935470581,0.04309399798512459,0.0001901858631754294,0.062188100069761276,0.20153257250785828,0.03476381301879883,0.00011116086534457281
0,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,7.919742017747922e-08,3.147259485558607e-05,8.392056042794138e-05,3.1551793654216453e-05,5.236876677372493e-05,0.00030476314714178443,0.00110177684109658,0.038554150611162186,0.00013187856529839337,0.001454961602576077,0.004730514250695705,0.037797100841999054,7.50417893868871e-05,0.005655170418322086,0.017935344949364662,0.03833770379424095,0.0001591790933161974
0,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,3.441869921516627e-05,0.010199197567999363,0.027009520679712296,0.010233616456389427,0.01677590422332287,0.006667157169431448,0.020847570151090622,0.03985430672764778,0.0002259336761198938,0.02878032624721527,0.07920338213443756,0.038073305040597916,8.69727082317695e-05,0.08677821606397629,0.23951128125190735,0.038979142904281616,0.00010915894381469116
0,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.000327496905811131,0.006032992620021105,0.013335203751921654,0.006360489409416914,0.00697471434250474,0.036225829273462296,0.051641713827848434,0.0697036162018776,0.019506245851516724,0.05333266407251358,0.12395782768726349,0.046012621372938156,0.0004546333511825651,0.08448275178670883,0.243698850274086,0.045555710792541504,0.0002059365506283939
0,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,1.4289427419100775e-08,4.7174139581329655e-06,5.834454896103125e-06,4.731703484139871e-06,1.1027514119632542e-06,0.0004859156033489853,0.002156560542061925,0.09924320131540298,0.00032786090741865337,0.007966642268002033,0.024526486173272133,0.09282033890485764,0.0002860829990822822,0.03685513511300087,0.09002818167209625,0.036253754049539566,9.628437692299485e-05
0,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,3.860411197820213e-06,0.0015455875545740128,0.0019080687779933214,0.0015494480030611157,0.0003586207749322057,0.006826603319495916,0.02996777929365635,0.09943579137325287,0.0001838800817495212,0.12572874128818512,0.3757714033126831,0.09400956332683563,0.00023721790057606995,0.4225428104400635,1.2162162065505981,0.035720814019441605,4.6733337512705475e-05
0,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,2.200825656473171e-05,0.0015771291218698025,0.001953811850398779,0.0015991373220458627,0.00035467452835291624,0.026416072621941566,0.0488261915743351,0.11370514333248138,0.009270965121686459,0.12252765148878098,0.33663371205329895,0.09175054728984833,0.00019118479394819587,0.7116006016731262,2.481443166732788,0.03449522331357002,0.0001034327142406255
0,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,2.2280943312580348e-07,8.304457151098177e-05,8.326738316100091e-05,8.326738316100091e-05,0.0,0.000454671768238768,0.002179801696911454,0.10142633318901062,0.0002364642859902233,0.008527911268174648,0.02887265756726265,0.1024087592959404,0.0002996150578837842,1.0496262311935425,24.335405349731445,0.10058639198541641,0.0003315216745249927
0,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,7.516355981351808e-05,0.02718515694141388,0.027260322123765945,0.027260320261120796,1.862645149230957e-09,0.009383007884025574,0.03421859070658684,0.10191953927278519,0.00029026000993326306,0.15193501114845276,0.6171972155570984,0.09959717094898224,0.00026567408349364996,10.713543891906738,105.07847595214844,0.10254132747650146,0.0002688053355086595
0,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,0.0002926290617324412,0.025077205151319504,0.025369836017489433,0.025369834154844284,1.862645149230957e-09,0.025650305673480034,0.05679287016391754,0.1147167906165123,0.009257101453840733,0.12535618245601654,0.4811433255672455,0.0998186394572258,0.00018439443374518305,18.366924285888672,285.9068908691406,0.10100530833005905,0.00024225858214776963
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,2.983263192035679e-09,1.3232306628196966e-06,3.309523663119762e-06,1.3262139191283495e-06,1.983309630304575e-06,0.00028611341258510947,0.000954211805947125,0.05208606272935867,0.0001549302542116493,0.001177384052425623,0.0026589741464704275,0.03941090404987335,6.031826706021093e-05,0.002984193619340658,0.009973161853849888,0.03721606358885765,5.3744948672829196e-05
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,1.3486763918990619e-06,0.0004260091227479279,0.0010584930423647165,0.00042735779425129294,0.0006311352481134236,0.005990124307572842,0.023830734193325043,0.05080327019095421,0.000276815117103979,0.029475564137101173,0.09671510756015778,0.039364054799079895,0.00012697531201411039,0.0739293247461319,0.25185102224349976,0.03848586231470108,0.00010066925460705534
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,8.660144885652699e-06,0.0003886959748342633,0.0008442535763606429,0.000397356110624969,0.0004468974657356739,0.021344849839806557,0.0401897169649601,0.08356345444917679,0.008001402951776981,0.03563812002539635,0.10780411213636398,0.04279520735144615,0.00021869453485123813,0.07239795476198196,0.1692836433649063,0.03575875982642174,0.00011347612598910928
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,3.296227291116338e-09,1.2087663208149024e-06,2.9972657102916855e-06,1.212062556987803e-06,1.7852031533038826e-06,0.0002485309378243983,0.0010392925469204783,0.05041465535759926,0.00015890847134869546,0.0015605712542310357,0.004193324130028486,0.03943690285086632,9.971449617296457e-05,0.0048738992772996426,0.014169294387102127,0.03712943568825722,0.00012544971832539886
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,9.94824063127453e-07,0.0003887008351739496,0.000958270626142621,0.00038969566230662167,0.0005685749929398298,0.0052244337275624275,0.016613522544503212,0.051596853882074356,0.00018109734810423106,0.021404152736067772,0.07213009893894196,0.03913472220301628,7.239177648443729e-05,0.0718039721250534,0.21028520166873932,0.03649042174220085,8.548200275981799e-05
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,7.86278997111367e-06,0.00036036621895618737,0.0007730642100796103,0.0003682289971038699,0.00040483521297574043,0.021201184019446373,0.04126034304499626,0.081260547041893,0.008216515183448792,0.03806064650416374,0.12175465375185013,0.042831551283597946,0.0002736915193963796,0.05450830236077309,0.14942584931850433,0.03455139324069023,7.039993215585127e-05
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,1.1545790812306223e-07,4.677426113630645e-05,0.00012539231101982296,4.688971966970712e-05,7.850259135011584e-05,0.00037461650208570063,0.0010845044162124395,0.03816527500748634,9.276186756324023e-05,0.0021256941836327314,0.006464209873229265,0.037434954196214676,8.056913065956905e-05,0.006050317548215389,0.016751041635870934,0.03830515220761299,8.761673234403133e-05
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,0.00017080939142033458,0.014681711792945862,0.03723748028278351,0.014852521009743214,0.02238496020436287,0.026990003883838654,0.06362040340900421,0.04991966113448143,0.0025990542490035295,0.06504928320646286,0.15825633704662323,0.03868551179766655,0.00021941764862276614,0.1551837921142578,0.416142076253891,0.03986174613237381,0.00020155672973487526
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,0.0004472570726647973,0.006004374008625746,0.013233575969934464,0.006451630964875221,0.006781945005059242,0.04401679337024689,0.06202767789363861,0.07962395250797272,0.028252899646759033,0.055357418954372406,0.11343184113502502,0.04570954665541649,0.00044080562656745315,0.07846397906541824,0.20028524100780487,0.0455498993396759,0.00014998578990343958
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,1.8029487236503883e-08,7.137577540561324e-06,1.0146768545382656e-05,7.15560690878192e-06,2.9911616366007365e-06,0.00026054418412968516,0.001181739498861134,0.09323159605264664,0.0002766658435575664,0.0024915914982557297,0.006705274805426598,0.08238603919744492,0.0001888838887680322,0.00790743064135313,0.021271254867315292,0.02971041388809681,8.098273247014731e-05
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,6.831402970419731e-06,0.002355278702452779,0.003335876390337944,0.002362110186368227,0.000973766203969717,0.00464185094460845,0.026650050655007362,0.09317006915807724,0.0002484898141119629,0.05154246464371681,0.1365433782339096,0.08355458080768585,0.00021773239132016897,0.11609111726284027,0.3159472644329071,0.029001183807849884,5.771478026872501e-05
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,3.198338163201697e-05,0.002862044610083103,0.004042144864797592,0.002894028089940548,0.0011481167748570442,0.01323186419904232,0.03293095901608467,0.10313478857278824,0.005670555867254734,0.0617913156747818,0.20765437185764313,0.0818127691745758,0.00032122936681844294,0.14139913022518158,0.3405311703681946,0.029423128813505173,7.020272460067645e-05
