seed,update,parameter_id,parameter_name,shape,quantizer,band,side,principal_angle_mean,principal_angle_max,projection_distance,projection_distance_normalized
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.129123568534851,1.504516839981079,7.872719764709473,1.2606440782546997
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.804252564907074,1.5309067964553833,6.26838493347168,1.0037449598312378
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.14674891531467438,0.3986036479473114,1.5124616622924805,0.24218769371509552
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.13299961388111115,0.419463574886322,1.4199117422103882,0.2273678481578827
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,0.9516514539718628,1.5701795816421509,7.012206554412842,1.1228517293930054
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.8960722088813782,1.5549339056015015,6.729605674743652,1.077599287033081
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.067863941192627,1.5535392761230469,7.608806133270264,1.218384027481079
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.7524389624595642,1.541703701019287,5.958276748657227,0.9540878534317017
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,left,0.008490975014865398,0.03573328256607056,0.09231523424386978,0.01478226762264967
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,top,right,0.006685694679617882,0.034454088658094406,0.07931873202323914,0.01270116213709116
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.07682357728481293,0.2477295845746994,0.8047061562538147,0.1288561075925827
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.07035481929779053,0.24589519202709198,0.7686055898666382,0.12307539582252502
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.09974201768636703,0.3675357699394226,1.00408136844635,0.16078169643878937
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.06532537937164307,0.3628618121147156,0.8155039548873901,0.13058514893054962
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,left,0.16304628551006317,0.948936939239502,1.8034274578094482,0.28877949714660645
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,top,right,0.12833094596862793,0.9409329295158386,1.5850425958633423,0.25380995869636536
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,left,1.0233052968978882,1.5628721714019775,7.3395538330078125,1.1752692461013794
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,middle,right,0.9547187685966492,1.558931589126587,7.002537250518799,1.1213033199310303
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.140350103378296,1.5431936979293823,7.905697345733643,1.2659246921539307
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.8178020119667053,1.5326672792434692,6.326667308807373,1.0130776166915894
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.1386219710111618,0.4310716390609741,1.4327515363693237,0.2294238656759262
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.1254214644432068,0.43811899423599243,1.3494449853897095,0.21608413755893707
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,0.9471891522407532,1.5508960485458374,7.0062174797058105,1.1218926906585693
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.8924597501754761,1.5459426641464233,6.726693153381348,1.0771329402923584
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.0813288688659668,1.5677133798599243,7.666700839996338,1.2276546955108643
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.762226402759552,1.5500705242156982,6.0221405029296875,0.9643142223358154
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,left,0.00891877431422472,0.033552926033735275,0.09693549573421478,0.015522101894021034
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,top,right,0.013085818849503994,0.03673853725194931,0.13267776370048523,0.021245446056127548
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,left,0.12170762568712234,0.4663907587528229,1.2747505903244019,0.20412345230579376
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,middle,right,0.13672688603401184,0.4697616994380951,1.3670965433120728,0.21891064941883087
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,left,0.13854162395000458,0.8657231330871582,1.6712380647659302,0.2676122784614563
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int8-linear-b2048,tail,right,0.21997131407260895,0.8745677471160889,2.1344234943389893,0.34178128838539124
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,left,0.190622478723526,1.111362099647522,2.1229212284088135,0.3399394452571869
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,top,right,0.25527524948120117,1.1230823993682861,2.5725560188293457,0.4119386374950409
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,left,1.1847509145736694,1.5704604387283325,8.004525184631348,1.2817498445510864
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,middle,right,1.2865750789642334,1.564950942993164,8.361228942871094,1.3388681411743164
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,left,1.0758064985275269,1.5509371757507324,7.557082176208496,1.21010160446167
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-linear-b2048,tail,right,1.370563268661499,1.564850091934204,8.587616920471191,1.3751192092895508
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,left,0.13030709326267242,0.4282747805118561,1.3564682006835938,0.21720874309539795
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,top,right,0.1477440893650055,0.44301244616508484,1.4966484308242798,0.23965555429458618
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,left,1.0291268825531006,1.55227792263031,7.371292591094971,1.1803514957427979
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,middle,right,1.09171724319458,1.5689353942871094,7.65337610244751,1.2255209684371948
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,left,0.922245442867279,1.5360543727874756,6.8428802490234375,1.0957378149032593
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",int4-dynamic-b2048,tail,right,1.2460038661956787,1.5665674209594727,8.259199142456055,1.3225302696228027
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,left,0.0068054343573749065,0.018230872228741646,0.07023286819458008,0.011246259324252605
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,top,right,0.006735649425536394,0.0187784843146801,0.06912454217672348,0.011068785563111305
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,left,0.15329331159591675,0.8764594793319702,1.6985723972320557,0.27198925614356995
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,middle,right,0.14968541264533997,0.8709470629692078,1.6761720180511475,0.2684023380279541
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,left,0.4453173875808716,1.5666561126708984,3.912529468536377,0.6265061497688293
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int8-linear-b2048,tail,right,0.30207574367523193,1.5649490356445312,3.0328354835510254,0.48564234375953674
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,left,0.1253766268491745,0.3626592457294464,1.2853777408599854,0.20582516491413116
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,top,right,0.1253364086151123,0.3691266179084778,1.2913378477096558,0.20677953958511353
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,left,1.2339473962783813,1.5677292346954346,8.184131622314453,1.3105099201202393
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,middle,right,1.2201915979385376,1.5625661611557007,8.125107765197754,1.3010585308074951
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,left,1.3527030944824219,1.5679452419281006,8.551443099975586,1.3693268299102783
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-linear-b2048,tail,right,1.1698578596115112,1.5593496561050415,7.953192710876465,1.273530125617981
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,left,0.13954773545265198,0.38780444860458374,1.427746057510376,0.22862234711647034
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,top,right,0.13722534477710724,0.3974872827529907,1.4120848178863525,0.22611454129219055
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,left,1.2405928373336792,1.5682322978973389,8.215307235717773,1.3155019283294678
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,middle,right,1.2160797119140625,1.5668846368789673,8.1234130859375,1.300787091255188
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,left,1.354445457458496,1.5661967992782593,8.552310943603516,1.369465708732605
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",int4-dynamic-b2048,tail,right,1.185286521911621,1.5596346855163574,8.010558128356934,1.282715916633606
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,left,0.009287049062550068,0.08725936710834503,0.14341168105602264,0.022964248433709145
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,top,right,0.009251713752746582,0.08638986200094223,0.14220896363258362,0.02277165837585926
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,left,0.1595461517572403,0.4917360842227936,1.6253502368927002,0.2602643370628357
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,middle,right,0.15992604196071625,0.4878428280353546,1.6266762018203735,0.26047664880752563
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,left,0.44847792387008667,1.40907883644104,4.144218921661377,0.6636061072349548
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int8-linear-b2048,tail,right,0.45799118280410767,1.4845927953720093,4.201048374176025,0.672706127166748
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,left,0.15388032793998718,0.8733575344085693,1.7717835903167725,0.2837124466896057
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,top,right,0.15446636080741882,0.849664568901062,1.7600935697555542,0.2818405330181122
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,left,1.2209534645080566,1.5653847455978394,8.137784957885742,1.3030884265899658
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,middle,right,1.2262998819351196,1.5612201690673828,8.159344673156738,1.306540846824646
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,left,1.1952158212661743,1.5690656900405884,8.03408432006836,1.2864830493927002
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-linear-b2048,tail,right,1.202048897743225,1.5653330087661743,8.056998252868652,1.2901523113250732
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,left,0.15297284722328186,0.645222008228302,1.6519221067428589,0.26451924443244934
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,top,right,0.15253189206123352,0.6337104439735413,1.649228811264038,0.264087975025177
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,left,1.2202690839767456,1.5551245212554932,8.150789260864258,1.3051708936691284
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,middle,right,1.210823893547058,1.5559165477752686,8.10499382019043,1.297837734222412
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,left,1.201056718826294,1.5589951276779175,8.060918807983398,1.2907800674438477
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",int4-dynamic-b2048,tail,right,1.195380687713623,1.5547884702682495,8.043498039245605,1.2879904508590698
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,left,0.008600491099059582,0.03246019408106804,0.0921187624335289,0.014750807546079159
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,top,right,0.006800229195505381,0.030940700322389603,0.07674702256917953,0.012289359234273434
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,left,0.07784238457679749,0.245476633310318,0.7732742428779602,0.12382297962903976
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,middle,right,0.06922413408756256,0.24322327971458435,0.7189583778381348,0.11512547731399536
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,left,0.12344372272491455,0.41104355454444885,1.1924245357513428,0.1909407377243042
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int8-linear-b2048,tail,right,0.07693851739168167,0.4002350866794586,0.906970739364624,0.14523154497146606
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,left,0.15431994199752808,0.4331248998641968,1.5611088275909424,0.2499774694442749
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,top,right,0.11757495999336243,0.4112013578414917,1.2670999765396118,0.20289838314056396
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,left,1.0839489698410034,1.5537810325622559,7.630728244781494,1.221894383430481
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,middle,right,0.9983459711074829,1.5483338832855225,7.230214595794678,1.1577609777450562
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,left,1.2405868768692017,1.559979796409607,8.248371124267578,1.3207964897155762
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-linear-b2048,tail,right,0.8907101154327393,1.5624480247497559,6.684927463531494,1.0704450607299805
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,left,0.14422278106212616,0.46113431453704834,1.4902883768081665,0.23863713443279266
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,top,right,0.12794192135334015,0.4407220780849457,1.3686357736587524,0.2191571146249771
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,left,1.044681429862976,1.568540096282959,7.440807342529297,1.1914827823638916
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,middle,right,0.9784074425697327,1.5550988912582397,7.118593692779541,1.1398872137069702
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,left,1.177409291267395,1.5463318824768066,8.054340362548828,1.2897266149520874
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",int4-dynamic-b2048,tail,right,0.8349944949150085,1.5475105047225952,6.4169392585754395,1.027532696723938
