seed,update,parameter_id,parameter_name,shape,method,t,finite_cosine_distortion,finite_update_relative_l2,t_s_perp,t_s_full,s_perp,s_full,tail_angle_prior,state_error_relative_l2,gram_fro_prior,first_order_cosine_prediction,finite_vector_mismatch,remainder_radial_fraction,remainder_tangent_fraction,remainder_other_fraction,stable
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.2,0.02869316648224607,0.23906031250953674,0.24696084412035432,0.24696096221706962,1.2348042206017715,1.234804811085348,0.879014898014675,0.18789219856262207,0.041600070893764496,0.030494829264318974,0.2828864175244574,0.4920317094366603,0.2513937984726934,0.8334902248966432,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.4,0.0967196865289992,0.4361203610897064,0.49392168824070865,0.49392192443413924,1.2348042206017715,1.234804811085348,0.879014898014675,0.18789219856262207,0.041600070893764496,0.1219793170572759,0.5663335446817923,0.4612571701421437,0.4699093843880359,0.7526134422507125,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.6,0.1727118269269734,0.57756108045578,0.7408825323610629,0.7408828866512088,1.2348042206017715,1.234804811085348,0.879014898014675,0.18789219856262207,0.041600070893764496,0.2744534633788707,0.8385169744488724,0.4240807831063086,0.6264875211105694,0.653963970943835,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,0.8,0.24004224064243918,0.6749367713928223,0.9878433764814173,0.9878438488682785,1.2348042206017715,1.234804811085348,0.879014898014675,0.18789219856262207,0.041600070893764496,0.4879172682291036,1.0860434052256158,0.3891096271614838,0.7299065245842445,0.561987689740227,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,1.0,0.2967032962304089,0.7453075051307678,1.2348042206017715,1.234804811085348,1.2348042206017715,1.234804811085348,0.879014898014675,0.18789219856262207,0.041600070893764496,0.7623707316079742,1.306730581821449,0.3584984121587792,0.7969964528064098,0.4860818271583482,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,1.25,0.35661959323463155,0.8131773471832275,1.5435052757522145,1.543506013856685,1.2348042206017715,1.234804811085348,0.879014898014675,0.18789219856262207,0.041600070893764496,1.19120426813746,1.5546266616995243,0.3252246923192239,0.8502322840120163,0.41392506897935977,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,1.5,0.40852683015615887,0.8696874380111694,1.8522063309026573,1.8522072166280221,1.2348042206017715,1.234804811085348,0.879014898014675,0.18789219856262207,0.041600070893764496,1.715334146117942,1.781830977708173,0.29634283491966984,0.8839007321157205,0.36180163067216786,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.05,0.0007416599605812868,0.03851892054080963,0.03842957318407143,0.03843104458111843,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.0007384160475549511,0.0429415686387868,0.5148393297588361,0.03617501914948306,0.8565231068237114,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.1,0.0029703233798425988,0.07708500325679779,0.07685914636814287,0.07686208916223686,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.0029536641902198043,0.08576019684812196,0.5159464295273477,0.004735034673454642,0.8566077639763524,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.2,0.011798741471872431,0.1535824090242386,0.15371829273628573,0.15372417832447371,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.011814656760879217,0.17115106896918922,0.516183143505317,0.08637668763766287,0.8521115127691103,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.4,0.04487957152610611,0.29893720149993896,0.30743658547257147,0.30744835664894743,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.04725862704351687,0.34176753879533817,0.5090879649273989,0.2438628667770025,0.8254455440386858,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.6,0.09207339260215153,0.4265216290950775,0.46115487820885714,0.46117253497342114,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.10633191084791294,0.5125244668035126,0.49367966311410716,0.3852590291668789,0.779651121125905,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,0.8,0.14472196879020582,0.5318259596824646,0.6148731709451429,0.6148967132978949,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.18903450817406747,0.6813396975811434,0.47318826301296724,0.5042914871656373,0.7223454600943908,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,1.0,0.19625027409556262,0.6154323220252991,0.7685914636814286,0.7686208916223686,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.2953664190219804,0.8440145695794097,0.45089915781489903,0.5995028635511243,0.6612762403684048,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,1.25,0.2543926233039546,0.6953334212303162,0.9607393296017858,0.9607761145279607,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.46151002972184435,1.0327361129322619,0.42396022206812495,0.6886080200866674,0.588282861195386,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,1.5,0.3049746129048966,0.75644451379776,1.152887195522143,1.1529313374335528,0.7685914636814286,0.7686208916223686,0.798163751420613,0.11965257674455643,0.018002275377511978,0.6645744427994559,1.2028233118106764,0.3996543738557899,0.7519553934559741,0.5242513402084623,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.05,0.0004523373382643303,0.030078845098614693,0.030068758931904516,0.03006905230198147,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.0004520651318524938,0.033245187719418035,0.5222678425566867,0.004548799155243501,0.8527693762426999,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.1,0.0018070367499476436,0.060116760432720184,0.06013751786380903,0.06013810460396294,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.0018082605274099752,0.06647467424284843,0.5221757296981833,0.03626366037209858,0.8520665785315817,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.2,0.007169447626471315,0.11971095949411392,0.12027503572761807,0.12027620920792588,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.007233042109639901,0.13296879374455867,0.520813848130192,0.0992940303456133,0.8478759526802744,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.4,0.027613401738848853,0.2346155345439911,0.24055007145523613,0.24055241841585176,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.028932168438559603,0.26647308880775195,0.5135205193123357,0.22147000040099668,0.8290040501514527,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.6,0.05829332062078463,0.34003642201423645,0.36082510718285415,0.3608286276237776,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.06509737898675909,0.40094006785376884,0.5009853856226626,0.3348235286879286,0.7980644385194801,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,0.8,0.09517063995171549,0.4329394996166229,0.48110014291047226,0.4811048368317035,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.11572867375423841,0.5358810124864167,0.484625993080301,0.4361933478031399,0.7582038051626806,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.0,0.13435516190474261,0.5121602416038513,0.6013751786380903,0.6013810460396294,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.18082605274099753,0.6698844204809439,0.4660095091237612,0.523956514103665,0.7129549135355717,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.25,0.18217743676664067,0.5927963256835938,0.7517189732976128,0.7517263075495367,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.28254070740780857,0.8330344409781691,0.44172610204615437,0.614328081276307,0.6538188276016687,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,1.5,0.22589573824434095,0.6561865210533142,0.9020627679571355,0.9020715690594441,0.6013751786380903,0.6013810460396294,0.7121505578690233,0.08913823962211609,0.01189496461302042,0.40685861866724443,0.987798906372701,0.4182112055962847,0.6850786138240799,0.5964618012870055,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.05,0.00044264841914520847,0.029757171869277954,0.029691545681590294,0.02969255712029874,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.00044079394248098164,0.03349076128247917,0.5091053956589995,0.05232602380759853,0.8591121482922499,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.1,0.0017747385230620916,0.05958480015397072,0.05938309136318059,0.05938511424059748,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.0017631757699239266,0.06694432383000047,0.5101257638127163,0.020771195946299358,0.8598489765728577,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.2,0.007092162931556567,0.11909352988004684,0.11876618272636118,0.11877022848119496,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.007052703079695706,0.1338231952684265,0.5111113333677819,0.04255952246210373,0.8584601865845302,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.4,0.027694115686668352,0.23507516086101532,0.23753236545272235,0.23754045696238993,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.028210812318782825,0.2676523110438126,0.5086406842715847,0.16722477366112098,0.8445830506099797,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.6,0.059184811490405664,0.3428731858730316,0.3562985481790835,0.35631068544358485,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.06347432771726134,0.40162915596926746,0.5007877486309104,0.28485497496927364,0.8173550477340815,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,0.8,0.09764827864812609,0.4389244318008423,0.4750647309054447,0.47508091392477986,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.1128432492751313,0.534979298860174,0.48874383447013053,0.3912306937371727,0.7797871559248134,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,1.0,0.13910425803627757,0.5216353535652161,0.5938309136318058,0.5938511424059748,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.17631757699239262,0.6659910832409228,0.474031442764628,0.48383726958712336,0.7356600354979963,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,1.25,0.19048585606556356,0.606752872467041,0.7422886420397573,0.7423139280074685,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.2754962140506135,0.8231971137658246,0.4541127754245947,0.5793286435650795,0.6768751066047403,True
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,1.5,0.23827223929993235,0.6745092272758484,0.8907463704477088,0.8907767136089622,0.5938309136318058,0.5938511424059748,0.720277990292175,0.09850992262363434,0.016824163496494293,0.39671454823288343,0.9699952832548191,0.43441498465393735,0.6541047763930767,0.6192177021111703,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.05,0.0017282715278665872,0.058790143579244614,0.05875892088349251,0.05875950828377624,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,0.001726305391696266,0.0787417280843269,0.44759933956769976,0.03079262131044189,0.8937038915050901,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.1,0.006856591256321765,0.11705680936574936,0.11751784176698502,0.11751901656755248,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,0.006905221566785064,0.15718058852600864,0.4469685848514741,0.10135967523358345,0.888788670265524,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.2,0.026273989968898848,0.2287774384021759,0.23503568353397003,0.23503803313510496,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,0.027620886267140255,0.31224195275731037,0.4416168068884966,0.23646922721055452,0.8654807337289527,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.4,0.08880482363980646,0.4181683361530304,0.47007136706794006,0.4700760662702099,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,0.11048354506856102,0.6059493393324621,0.42026957956821803,0.46118943969862997,0.7814587520784231,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.6,0.15969368990631683,0.5570566654205322,0.70510705060191,0.7051140994053149,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,0.24858797640426225,0.859472913147843,0.3954646554840685,0.614515136027495,0.6826264379995367,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,0.8,0.22564135524071283,0.658968448638916,0.9401427341358801,0.9401521325404198,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,0.4419341802742441,1.0676336812055471,0.37249117037974083,0.7124073383755882,0.59474878076185,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,1.0,0.2848740140079268,0.7389942407608032,1.17517841766985,1.1751901656755248,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,0.6905221566785064,1.2437686776904269,0.35070205782509084,0.7759966303727575,0.5242492692291838,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,1.25,0.3511821341273278,0.8219642639160156,1.4689730220873125,1.468987707094406,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,1.078940869810166,1.438563993638768,0.32471577731630025,0.827710445196411,0.4576626299738723,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,1.5,0.4105012709500173,0.8933529853820801,1.7627676265047751,1.7627852485132873,1.17517841766985,1.1751901656755248,0.8822861260618922,0.22857670485973358,0.08853335678577423,1.5536748525266393,1.617338374450444,0.3013769198708781,0.8618321462587538,0.40794277030503534,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.05,0.0005697992468715052,0.0337616503238678,0.03366529750523919,0.03366662729644708,0.6733059501047838,0.6733325459289415,0.7694440769460145,0.13955779373645782,0.027294037863612175,0.0005666761280581319,0.0439948873134747,0.45812653719276475,0.046078825898695115,0.8876918484043379,True
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,0.1,0.002285412104648721,0.06761330366134644,0.06733059501047838,0.06733325459289416,0.6733059501047838,0.6733325459289415,0.7694440769460145,0.13955779373645782,0.027294037863612175,0.0022667045122325277,0.08791898079466141,0.45948258582444396,0.007134726422232857,0.8881581216218817,True
