seed,update,parameter_id,shape,raw_relative_l2,raw_cosine,frechet_relative_l2,frechet_predicted_cosine_distortion,update_cosine,update_distortion,update_relative_l2,magnitude_energy,symmetric_energy,skew_energy,out_of_subspace_energy,codebook_key,record_type,calibration_seed,prior_update_cosine,absolute_difference,within_0.002
0,512,transformer.h.1.attn.c_proj.weight,"(384, 384)",0.09616827219724655,0.9953754544258118,1.1329652991608807,0.33988678455352783,0.7027148604393005,0.29728513956069946,0.8037707209587097,1.6427623630333779,137.3835665634815,203.45304578468244,0.0,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.1.mlp.w1.weight,"(1024, 384)",0.155069038271904,0.9880201816558838,0.32954971932959043,0.05018693208694458,0.9457677006721497,0.05423229932785034,0.3304084539413452,0.30836248367340163,2.7767502862267723,6.405564330988712,23.330692994262925,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.1.mlp.w2.weight,"(1024, 384)",0.15818946063518524,0.9875451922416687,0.3381134762208275,0.052668988704681396,0.9434659481048584,0.0565340518951416,0.3372012674808502,0.29684400754843854,2.8175720586056516,6.698349493295978,24.705570044271,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",0.1746925711631775,0.9848289489746094,0.37386238346858797,0.06330972909927368,0.9324160218238831,0.06758397817611694,0.36905068159103394,0.3420987012274864,3.2296025675327305,7.554688399780611,30.465574499513593,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.2.attn.c_attn.weight,"(1152, 384)",0.09090081602334976,0.9958732724189758,1.085916710829235,0.3234790563583374,0.7141562104225159,0.28584378957748413,0.7869769334793091,0.698735754259786,41.259249738824956,94.44655343864423,225.86614293097733,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.2.attn.c_proj.weight,"(384, 384)",0.09570061415433884,0.9954169988632202,1.1933085494828988,0.3572329878807068,0.686366617679596,0.31363338232040405,0.8322179317474365,1.384670039034036,154.90381984057913,213.15148925783367,0.0,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.2.mlp.w1.weight,"(1024, 384)",0.15770825743675232,0.9876019358634949,0.3729409835052587,0.0630919337272644,0.9345846176147461,0.0654153823852539,0.36223915219306946,0.285845108571731,3.0213471530660967,7.650642504718153,30.402378242759305,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.2.mlp.w2.weight,"(1024, 384)",0.15591637790203094,0.9878970980644226,0.38779421941324954,0.06778401136398315,0.9306286573410034,0.06937134265899658,0.37265241146087646,0.33370047761722205,3.244550975231815,8.219022756844048,32.93714371731437,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",0.17447516322135925,0.9848384857177734,0.36541892128891246,0.06066340208053589,0.9347264766693115,0.06527352333068848,0.3627872169017792,0.25920727152804207,3.09356457552431,7.182863199307783,29.51487119831016,s1_k8_w64_t8_v1200,,,,,
0,512,transformer.h.3.attn.c_attn.weight,"(1152, 384)",0.09533629566431046,0.9954574704170227,1.1751307040601562,0.3528774380683899,0.6899130344390869,0.3100869655609131,0.8246683478355408,0.6942425893812457,54.043767932485935,112.42866727300698,241.53767427618556,s1_k8_w64_t8_v1200,,,,,
