seed,update,parameter_id,method,delta_magnitude_energy,delta_symmetric_energy,delta_skew_energy,delta_out_of_subspace_energy
0,1024,transformer.h.3.mlp.w2.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.3.mlp.w2.weight,pair_local_frechet_hutchinson,0.055033993046084806,0.6805109650972572,1.808860936688589,6.1297672940652745
0,1024,transformer.h.3.mlp.w2.weight,pair_local_skew_hutchinson,1.5463413768789893,16.93585199953181,41.56334753467496,256.3785942365579
0,1024,transformer.h.3.mlp.w2.weight,mix_025,-0.07700843907120272,2.4687704368509644,4.605315651209143,17.27599459165664
0,1024,transformer.h.3.mlp.w2.weight,mix_050,-0.06026748702954848,2.039920665139581,3.896368001516457,13.927995742840125
0,1024,transformer.h.3.mlp.w2.weight,mix_075,-0.02361695076724124,1.366912740722933,2.814115160260119,9.179781198748437
0,1024,transformer.h.3.mlp.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.3.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.013898519887701882,0.08903906724967836,0.17771100679623775,0.8279086233025801
0,1024,transformer.h.3.mlp.c_proj.weight,pair_local_skew_hutchinson,0.7370903446368526,10.107196791444778,22.79975791824226,128.0128218367373
0,1024,transformer.h.3.mlp.c_proj.weight,mix_025,-0.01811635229213454,0.5120678080948213,0.5101714259038133,1.398847665205242
0,1024,transformer.h.3.mlp.c_proj.weight,mix_050,-0.015304816383712394,0.43895006803095704,0.44885460733124294,1.2070929943271587
0,1024,transformer.h.3.mlp.c_proj.weight,mix_075,-0.006768309273005174,0.31505336675820184,0.30996620022188903,0.9438710837340487
0,1024,transformer.h.4.attn.c_attn.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.4.attn.c_attn.weight,pair_local_frechet_hutchinson,0.04924333746525811,8.625700778265475,17.43387373147813,33.96343629756109
0,1024,transformer.h.4.attn.c_attn.weight,pair_local_skew_hutchinson,5.380710660710979,251.47822215087825,550.9891467291495,1237.0032470248498
0,1024,transformer.h.4.attn.c_attn.weight,mix_025,15.084514576832856,617.6156361499236,1328.0294864843795,2596.3753299628133
0,1024,transformer.h.4.attn.c_attn.weight,mix_050,3.5704333210530796,195.28294092945296,419.90135592796634,845.5587205808965
0,1024,transformer.h.4.attn.c_attn.weight,mix_075,0.4849287698541209,53.050350107856694,112.03127460248153,233.7902386814897
0,1024,transformer.h.4.attn.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.4.attn.c_proj.weight,pair_local_frechet_hutchinson,1.001482365111658,50.85592509916444,76.9796854421896,0.0
0,1024,transformer.h.4.attn.c_proj.weight,pair_local_skew_hutchinson,3.2091730214881906,309.27487144004976,439.35118086559146,0.0
0,1024,transformer.h.4.attn.c_proj.weight,mix_025,0.1509046430546257,3.710678010923772,6.746704069091891,0.0
0,1024,transformer.h.4.attn.c_proj.weight,mix_050,0.2307578352094124,4.535739176390393,9.314952727913152,0.0
0,1024,transformer.h.4.attn.c_proj.weight,mix_075,0.3349077597092349,7.905216586718694,15.721493575970527,0.0
0,1024,transformer.h.4.mlp.w1.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.4.mlp.w1.weight,pair_local_frechet_hutchinson,0.03349465499418705,0.4617338048297017,1.2902996852022266,4.626681499005336
0,1024,transformer.h.4.mlp.w1.weight,pair_local_skew_hutchinson,1.3728069737561375,16.393382278621182,41.61111415318729,249.73853536830265
0,1024,transformer.h.4.mlp.w1.weight,mix_025,-0.06719854932493313,3.176476335217579,5.382247886795843,21.003489576869143
0,1024,transformer.h.4.mlp.w1.weight,mix_050,-0.06551093240462835,2.632718830891257,4.597778802717212,17.12780021744554
0,1024,transformer.h.4.mlp.w1.weight,mix_075,-0.06437043054921321,1.6582727702110516,3.1495948421515223,11.068689213822374
0,1024,transformer.h.4.mlp.w2.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.4.mlp.w2.weight,pair_local_frechet_hutchinson,0.026209283598681327,0.7971162698729541,2.0457477247971756,7.436037847746313
0,1024,transformer.h.4.mlp.w2.weight,pair_local_skew_hutchinson,1.3319923827680697,18.754829979391175,47.15412805426291,285.77791324749626
0,1024,transformer.h.4.mlp.w2.weight,mix_025,-0.07436147639195889,3.328858393810254,6.092051309851271,23.29365767517809
0,1024,transformer.h.4.mlp.w2.weight,mix_050,-0.07979129362882242,2.8045114849719788,5.134604814957974,19.038208040037887
0,1024,transformer.h.4.mlp.w2.weight,mix_075,-0.056615582312345064,1.8706618200885883,3.680770218938303,12.579365945378349
0,1024,transformer.h.4.mlp.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.4.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.01114740192474567,0.1233641971572772,0.2358287081364212,0.9064462624093039
0,1024,transformer.h.4.mlp.c_proj.weight,pair_local_skew_hutchinson,0.8313248366789451,8.998241365269589,21.66252100610376,121.6530997470248
0,1024,transformer.h.4.mlp.c_proj.weight,mix_025,-0.02097439171849169,0.6973398894632981,0.589533551163699,1.2634780977381546
0,1024,transformer.h.4.mlp.c_proj.weight,mix_050,-0.023996766158988936,0.6113969522150744,0.5296430862123689,1.0863276379727402
0,1024,transformer.h.4.mlp.c_proj.weight,mix_075,-0.020655951340631584,0.4525338618850858,0.3741036011849923,0.7678916460560856
0,1024,transformer.h.5.attn.c_attn.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.5.attn.c_attn.weight,pair_local_frechet_hutchinson,0.06219849403904165,8.693164697041112,15.446219633318577,21.824432760435087
0,1024,transformer.h.5.attn.c_attn.weight,pair_local_skew_hutchinson,4.983177030079539,296.68522886153374,534.4593827449498,906.9483634750062
0,1024,transformer.h.5.attn.c_attn.weight,mix_025,20.564952000175715,1027.6611696322898,1856.1046911286246,2887.494771609158
0,1024,transformer.h.5.attn.c_attn.weight,mix_050,4.605002357774674,293.37192896985664,533.8400086170336,840.3950648251074
0,1024,transformer.h.5.attn.c_attn.weight,mix_075,0.6845107693036527,68.5763556315572,125.22588498979547,210.52378155330453
0,1024,transformer.h.5.attn.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.5.attn.c_proj.weight,pair_local_frechet_hutchinson,0.5489400091522956,35.330298156390825,49.049443989897924,0.0
0,1024,transformer.h.5.attn.c_proj.weight,pair_local_skew_hutchinson,3.8040731000782033,261.42645130089187,375.2301905377054,0.0
0,1024,transformer.h.5.attn.c_proj.weight,mix_025,0.0750935053820101,2.2835872287247128,-0.04437247629545027,0.0
0,1024,transformer.h.5.attn.c_proj.weight,mix_050,0.18538053236470908,2.4949326631092674,4.34034475719659,0.0
0,1024,transformer.h.5.attn.c_proj.weight,mix_075,0.13532178385756466,6.292877495727595,8.7414559162672,0.0
0,1024,transformer.h.5.mlp.w1.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.5.mlp.w1.weight,pair_local_frechet_hutchinson,0.1208950797158373,1.9894069238147392,5.0967402214298545,19.743406278817616
0,1024,transformer.h.5.mlp.w1.weight,pair_local_skew_hutchinson,3.019593000756739,26.091521185248737,63.39562142639515,397.53756675103574
0,1024,transformer.h.5.mlp.w1.weight,mix_025,-0.0512891175884887,3.5217812043837347,6.563046560462711,26.11865503776953
0,1024,transformer.h.5.mlp.w1.weight,mix_050,-0.03882369439846356,2.7301551164496525,5.273935606714707,20.539865677649743
0,1024,transformer.h.5.mlp.w1.weight,mix_075,-0.001343259415448994,1.713097754704802,3.6669916952329142,13.528217791117584
0,1024,transformer.h.5.mlp.w2.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.5.mlp.w2.weight,pair_local_frechet_hutchinson,0.1283009044166284,2.554837535998045,5.947863183905772,26.172062790451122
0,1024,transformer.h.5.mlp.w2.weight,pair_local_skew_hutchinson,2.9968847244333086,28.674848537987106,68.3668462007588,427.83167413127546
0,1024,transformer.h.5.mlp.w2.weight,mix_025,-0.17723724653687853,3.8723276704550234,6.601520068784003,28.20634977556911
0,1024,transformer.h.5.mlp.w2.weight,mix_050,-0.1597586693612731,3.088569772148915,5.407929329819057,22.576351853646415
0,1024,transformer.h.5.mlp.w2.weight,mix_075,-0.12276724999167354,1.955270944820792,3.6985958841008824,14.284065890776318
0,1024,transformer.h.5.mlp.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,1024,transformer.h.5.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.03714245620012968,0.17685660066417475,0.4174701996080783,2.279951198960667
0,1024,transformer.h.5.mlp.c_proj.weight,pair_local_skew_hutchinson,1.835645934410128,11.069949055061578,27.283599777747128,155.39539209566325
0,1024,transformer.h.5.mlp.c_proj.weight,mix_025,-0.12555254338151595,0.7656419285638734,0.7701264615868944,2.3346217778005283
0,1024,transformer.h.5.mlp.c_proj.weight,mix_050,-0.11812834785240717,0.6598822506487951,0.6470073170066595,2.1110500462241113
0,1024,transformer.h.5.mlp.c_proj.weight,mix_075,-0.09092491634228489,0.47435419899376097,0.5002523899975433,1.541780225104386
0,2048,transformer.h.0.attn.c_attn.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.0.attn.c_attn.weight,pair_local_frechet_hutchinson,0.19581353647980237,11.164868533431907,25.014081207676156,29.618057454687317
0,2048,transformer.h.0.attn.c_attn.weight,pair_local_skew_hutchinson,4.324878340612332,138.4270819182029,301.1450907929402,613.4696163383504
0,2048,transformer.h.0.attn.c_attn.weight,mix_025,35.57832461827919,610.48250436773,1372.8146545845489,1705.4961674673793
0,2048,transformer.h.0.attn.c_attn.weight,mix_050,12.517504262048863,249.50802670985527,566.3171791572445,720.7846693628136
0,2048,transformer.h.0.attn.c_attn.weight,mix_075,2.492578119076162,80.31569384981134,180.90314311425897,244.15586737312486
0,2048,transformer.h.0.attn.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.0.attn.c_proj.weight,pair_local_frechet_hutchinson,0.2291875572131914,14.806115901947493,21.82697359100908,0.0
0,2048,transformer.h.0.attn.c_proj.weight,pair_local_skew_hutchinson,1.7056662053898852,100.34947025198021,151.18672029898792,0.0
0,2048,transformer.h.0.attn.c_proj.weight,mix_025,-0.012048564050138877,0.7432805648575425,2.1189258055865707,0.0
0,2048,transformer.h.0.attn.c_proj.weight,mix_050,-0.07554179416721785,0.3462261058313203,2.218464656093687,0.0
0,2048,transformer.h.0.attn.c_proj.weight,mix_075,0.022148484862567486,2.4947031983229806,3.3397950255114495,0.0
0,2048,transformer.h.0.mlp.w1.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.0.mlp.w1.weight,pair_local_frechet_hutchinson,0.013185779359554395,0.057730044173136985,0.13995046530142563,0.3824670000749286
0,2048,transformer.h.0.mlp.w1.weight,pair_local_skew_hutchinson,0.9040051661075876,5.715107667060323,11.966772418918868,61.92077807473828
0,2048,transformer.h.0.mlp.w1.weight,mix_025,-0.2083184446818771,1.6977020729018903,1.7175716911633385,7.434499209208642
0,2048,transformer.h.0.mlp.w1.weight,mix_050,-0.2038126258806677,1.5477919611522943,1.5879482808051044,6.775908356764965
0,2048,transformer.h.0.mlp.w1.weight,mix_075,-0.17658905946877168,1.2130216709682387,1.2859132901782946,5.32319027916305
0,2048,transformer.h.0.mlp.w2.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.0.mlp.w2.weight,pair_local_frechet_hutchinson,0.017674958138160834,0.08003423126344655,0.11979043208636408,0.33388659629330775
0,2048,transformer.h.0.mlp.w2.weight,pair_local_skew_hutchinson,0.8604859073622051,6.106568293717496,12.098933791188315,64.3148184662602
0,2048,transformer.h.0.mlp.w2.weight,mix_025,0.14014370204707755,1.8151208658315872,1.4768571473621757,7.475834659846662
0,2048,transformer.h.0.mlp.w2.weight,mix_050,0.14471556437606353,1.638013204124103,1.3330078928441322,6.739930261178966
0,2048,transformer.h.0.mlp.w2.weight,mix_075,0.1336185110387218,1.258060399913827,1.0300205755421095,5.085843172632618
0,2048,transformer.h.0.mlp.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.0.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.015268203937514907,0.09517419630939061,0.2352791557796179,1.2297156124413142
0,2048,transformer.h.0.mlp.c_proj.weight,pair_local_skew_hutchinson,1.0171881328307455,9.238333592537876,22.71365763405022,130.32229679690892
0,2048,transformer.h.0.mlp.c_proj.weight,mix_025,-0.00091854276466935,0.5034010404717968,0.4595365925731114,1.0506298527974884
0,2048,transformer.h.0.mlp.c_proj.weight,mix_050,-0.002342390196129668,0.45673539649859807,0.4107309892555122,0.9214419414185677
0,2048,transformer.h.0.mlp.c_proj.weight,mix_075,0.0014024693414061151,0.3090293121307517,0.3074529625445326,0.6706969465763137
0,2048,transformer.h.1.attn.c_attn.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.1.attn.c_attn.weight,pair_local_frechet_hutchinson,0.1723471834301573,7.156156865189814,15.472128387922268,25.993332998180136
0,2048,transformer.h.1.attn.c_attn.weight,pair_local_skew_hutchinson,4.1475527621617525,158.35402875230176,347.19593017430066,679.4480762034509
0,2048,transformer.h.1.attn.c_attn.weight,mix_025,31.255157301470437,673.7189581446179,1447.7375063334548,2360.862984368476
0,2048,transformer.h.1.attn.c_attn.weight,mix_050,9.04490243126847,245.19657181607963,524.3651186906282,878.812766042796
0,2048,transformer.h.1.attn.c_attn.weight,mix_075,1.5229274727611775,70.21771983917758,152.9321387594527,257.7113792286036
0,2048,transformer.h.1.attn.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.1.attn.c_proj.weight,pair_local_frechet_hutchinson,0.10227958717587549,8.292195270348216,13.023988172018989,0.0
0,2048,transformer.h.1.attn.c_proj.weight,pair_local_skew_hutchinson,1.0367732811386516,100.39384484248774,139.53042651839795,0.0
0,2048,transformer.h.1.attn.c_proj.weight,mix_025,-0.15792906120211203,0.9341291232618545,3.661479273526595,0.0
0,2048,transformer.h.1.attn.c_proj.weight,mix_050,-0.023415598554610062,1.0635525926725649,3.8231938213991157,0.0
0,2048,transformer.h.1.attn.c_proj.weight,mix_075,0.018924106311727362,2.5463338146982437,5.163509880574452,0.0
0,2048,transformer.h.1.mlp.w1.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.1.mlp.w1.weight,pair_local_frechet_hutchinson,0.03089575346593082,0.1256389493258787,0.32761678197771715,1.0737335578332683
0,2048,transformer.h.1.mlp.w1.weight,pair_local_skew_hutchinson,1.2948024820338628,7.88300923116405,19.777015543237077,117.74435036436127
0,2048,transformer.h.1.mlp.w1.weight,mix_025,-0.328026388859403,3.1993918619701986,4.108934686648922,17.434277581803425
0,2048,transformer.h.1.mlp.w1.weight,mix_050,-0.31098222157585037,2.788259756099042,3.6652590315104003,15.210990863089652
0,2048,transformer.h.1.mlp.w1.weight,mix_075,-0.2657711513945389,2.0539557980046537,2.74686016929512,10.852590228040551
0,2048,transformer.h.1.mlp.w2.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.1.mlp.w2.weight,pair_local_frechet_hutchinson,0.028890932854323037,0.1429389374240322,0.47373925201861233,1.3079833520871098
0,2048,transformer.h.1.mlp.w2.weight,pair_local_skew_hutchinson,1.6430727635292517,8.015568417436489,21.08557501901401,123.51565038875658
0,2048,transformer.h.1.mlp.w2.weight,mix_025,-0.35857492450808215,4.024753508718918,5.713590679231719,23.160785127835428
0,2048,transformer.h.1.mlp.w2.weight,mix_050,-0.35996529312566883,3.525631373467674,5.144347045369183,20.123546327883457
0,2048,transformer.h.1.mlp.w2.weight,mix_075,-0.3478940568132243,2.6127392926032607,3.9191243841349843,14.514570905482135
0,2048,transformer.h.1.mlp.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.1.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.02360980613762015,0.2636925032542874,0.7365661544600517,2.6924239689375433
0,2048,transformer.h.1.mlp.c_proj.weight,pair_local_skew_hutchinson,1.3229689094740427,11.500948285478707,30.58380004830524,185.0006633386149
0,2048,transformer.h.1.mlp.c_proj.weight,mix_025,0.0742806537857365,0.35731039630177364,0.2367027116724678,0.44575705313349445
0,2048,transformer.h.1.mlp.c_proj.weight,mix_050,0.06878879317425662,0.29323260502401105,0.17628922240344824,0.36896833825825937
0,2048,transformer.h.1.mlp.c_proj.weight,mix_075,0.05675820292357603,0.22943034678333696,0.10610146061164194,0.21388561123529115
0,2048,transformer.h.2.attn.c_attn.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.2.attn.c_attn.weight,pair_local_frechet_hutchinson,1.237899689279158,32.9019702889885,103.0665920309259,43.11690774043295
0,2048,transformer.h.2.attn.c_attn.weight,pair_local_skew_hutchinson,3.8265874408534994,98.92512329102176,245.5597943934829,317.5904746039639
0,2048,transformer.h.2.attn.c_attn.weight,mix_025,64.2446690408632,798.9899986269909,1784.6115520845833,2521.6616292283984
0,2048,transformer.h.2.attn.c_attn.weight,mix_050,37.60906839879534,434.8208007302602,984.9593643261118,1390.8781506810128
0,2048,transformer.h.2.attn.c_attn.weight,mix_075,12.246856149430766,169.27009343125047,407.06434562911994,526.7317564874265
0,2048,transformer.h.2.attn.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.2.attn.c_proj.weight,pair_local_frechet_hutchinson,1.7746733426925854,29.126195127049428,61.434619879254726,0.0
0,2048,transformer.h.2.attn.c_proj.weight,pair_local_skew_hutchinson,3.4743126112090006,115.90819313112446,197.44043323506384,0.0
0,2048,transformer.h.2.attn.c_proj.weight,mix_025,-0.022519937202954088,0.4619597975915468,1.4503901241200907,0.0
0,2048,transformer.h.2.attn.c_proj.weight,mix_050,-0.13859060033476012,0.9596336745883178,2.8025555481888205,0.0
0,2048,transformer.h.2.attn.c_proj.weight,mix_075,-0.10189195279101959,2.2333759686874117,3.823619499799875,0.0
0,2048,transformer.h.2.mlp.w1.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.2.mlp.w1.weight,pair_local_frechet_hutchinson,0.020129255358173392,0.1567420180205077,0.3823706170486938,1.6175185130772967
0,2048,transformer.h.2.mlp.w1.weight,pair_local_skew_hutchinson,1.3878764332342652,10.694182612311465,28.115610997126993,162.5206321080943
0,2048,transformer.h.2.mlp.w1.weight,mix_025,-0.12154348124122452,2.4856962141434633,3.6211401550471125,14.780135659542527
0,2048,transformer.h.2.mlp.w1.weight,mix_050,-0.11441576114833069,2.142081021803573,3.118630230266084,12.448806765672106
0,2048,transformer.h.2.mlp.w1.weight,mix_075,-0.08961933279272785,1.5659277995650425,2.2196910867339836,8.646893017411198
0,2048,transformer.h.2.mlp.w2.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.2.mlp.w2.weight,pair_local_frechet_hutchinson,0.019906098294800334,0.2717327632233144,0.5865204488540936,1.9334282583196263
0,2048,transformer.h.2.mlp.w2.weight,pair_local_skew_hutchinson,1.427573280656141,11.71080513283924,30.43142655882083,179.78567197541938
0,2048,transformer.h.2.mlp.w2.weight,mix_025,-0.09451195442091198,2.637238130594593,4.159560335293941,15.705645939255739
0,2048,transformer.h.2.mlp.w2.weight,mix_050,-0.08471192682811354,2.2737342875184128,3.58188207992662,13.293464695537743
0,2048,transformer.h.2.mlp.w2.weight,mix_075,-0.0731622767038968,1.5246542710611468,2.6135237625098675,9.028714082565223
0,2048,transformer.h.2.mlp.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.2.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.01936862266716599,0.11686999472170667,0.13860611196649852,0.9276937863264365
0,2048,transformer.h.2.mlp.c_proj.weight,pair_local_skew_hutchinson,0.630225473906592,9.503945030170462,20.966050163356847,119.1618029769215
0,2048,transformer.h.2.mlp.c_proj.weight,mix_025,0.004083248279473511,0.3998053779807398,0.2446094352207826,0.7146448360912814
0,2048,transformer.h.2.mlp.c_proj.weight,mix_050,0.0035993684446365137,0.3631618576643256,0.22792021229758053,0.6049056109074158
0,2048,transformer.h.2.mlp.c_proj.weight,mix_075,0.005995980455985317,0.2300590951515038,0.14655493201759473,0.5419549768346421
0,2048,transformer.h.3.attn.c_attn.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.3.attn.c_attn.weight,pair_local_frechet_hutchinson,0.4541689900956394,34.20935001656589,103.99502697743223,84.426110972976
0,2048,transformer.h.3.attn.c_attn.weight,pair_local_skew_hutchinson,4.186828170909154,167.95759005561288,446.0775927626926,869.8339468712744
0,2048,transformer.h.3.attn.c_attn.weight,mix_025,58.56628801760811,796.2674913984413,2149.215871768886,3898.858729393587
0,2048,transformer.h.3.attn.c_attn.weight,mix_050,25.817113275010453,348.5826752596768,938.436754160037,1707.170793035483
0,2048,transformer.h.3.attn.c_attn.weight,mix_075,6.585054322481394,126.07843531594693,348.566344457792,582.0477300330642
0,2048,transformer.h.3.attn.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.3.attn.c_proj.weight,pair_local_frechet_hutchinson,0.8969029236449488,50.14082078659338,97.21330336074507,0.0
0,2048,transformer.h.3.attn.c_proj.weight,pair_local_skew_hutchinson,3.0852761891669296,209.413649249623,360.585943899614,0.0
0,2048,transformer.h.3.attn.c_proj.weight,mix_025,-0.022956279315171413,-0.13102817538366196,3.8730220358823146,0.0
0,2048,transformer.h.3.attn.c_proj.weight,mix_050,-0.05692359805293701,1.0541173048672903,5.068343348903483,0.0
0,2048,transformer.h.3.attn.c_proj.weight,mix_075,0.06968583114884419,2.626331153714048,7.321146493789058,0.0
0,2048,transformer.h.3.mlp.w1.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.3.mlp.w1.weight,pair_local_frechet_hutchinson,0.01594629044797058,0.1450411822710067,0.3313420100019986,0.9454308930526238
0,2048,transformer.h.3.mlp.w1.weight,pair_local_skew_hutchinson,0.7880112673978847,10.161461241078534,24.964876630791572,141.31207908084963
0,2048,transformer.h.3.mlp.w1.weight,mix_025,0.128158915904031,1.1343670623262012,1.4598924661431205,5.5835397108862495
0,2048,transformer.h.3.mlp.w1.weight,mix_050,0.12509357997606896,0.9868057079396038,1.2608686995297909,4.773410360278234
0,2048,transformer.h.3.mlp.w1.weight,mix_075,0.11199976595598926,0.6505899712126482,0.9595292842963072,3.129142010728035
0,2048,transformer.h.3.mlp.w2.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.3.mlp.w2.weight,pair_local_frechet_hutchinson,0.0043333303644572385,0.10398828895982337,0.317902675218491,1.2351154787493357
0,2048,transformer.h.3.mlp.w2.weight,pair_local_skew_hutchinson,0.7729424183942022,10.55929773855082,26.721513546816915,154.629162463456
0,2048,transformer.h.3.mlp.w2.weight,mix_025,0.07000575097651093,1.4356742327747503,1.9421689434596123,7.702226260061998
0,2048,transformer.h.3.mlp.w2.weight,mix_050,0.06681160973136588,1.1981444587954417,1.6462067879179374,6.516668898823404
0,2048,transformer.h.3.mlp.w2.weight,mix_075,0.06195919526822449,0.8030338403572306,1.1483958716354934,4.380345998692505
0,2048,transformer.h.3.mlp.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.3.mlp.c_proj.weight,pair_local_frechet_hutchinson,-0.0004400941105798528,0.07145648075943623,0.10530305715167465,0.7655967226890645
0,2048,transformer.h.3.mlp.c_proj.weight,pair_local_skew_hutchinson,0.624089854112164,8.917496021152584,18.379409733846895,99.18219148611573
0,2048,transformer.h.3.mlp.c_proj.weight,mix_025,0.027262910295219905,0.4148135220599407,0.16369369434449244,0.5574205119551117
0,2048,transformer.h.3.mlp.c_proj.weight,mix_050,0.02670680071949505,0.35855503617033424,0.11913453522510054,0.5196566123648658
0,2048,transformer.h.3.mlp.c_proj.weight,mix_075,0.019597951613103404,0.28284926656344966,0.07934823343372344,0.3940371567227281
0,2048,transformer.h.4.attn.c_attn.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.4.attn.c_attn.weight,pair_local_frechet_hutchinson,0.26816225003726546,16.78818823921594,36.31943839137162,66.74702360002482
0,2048,transformer.h.4.attn.c_attn.weight,pair_local_skew_hutchinson,5.274337530382643,308.5098828325715,694.0296228127585,1358.140544763838
0,2048,transformer.h.4.attn.c_attn.weight,mix_025,17.26051621491498,659.5723535794735,1484.0497973469235,2674.8037844539404
0,2048,transformer.h.4.attn.c_attn.weight,mix_050,4.327452280564253,221.38704477348782,490.5095312612109,892.6938005805217
0,2048,transformer.h.4.attn.c_attn.weight,mix_075,0.938370083251484,63.393364739234485,141.91180820136398,279.8568961166459
0,2048,transformer.h.4.attn.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.4.attn.c_proj.weight,pair_local_frechet_hutchinson,2.241291580235622,109.12067827555856,184.16656928708983,0.0
0,2048,transformer.h.4.attn.c_proj.weight,pair_local_skew_hutchinson,5.622723728344123,462.2851768263062,702.6703974110594,0.0
0,2048,transformer.h.4.attn.c_proj.weight,mix_025,0.4438622914932133,0.8110164634225612,-1.487706932790104,0.0
0,2048,transformer.h.4.attn.c_proj.weight,mix_050,0.37276505608169686,5.151765601796484,6.295215095238746,0.0
0,2048,transformer.h.4.attn.c_proj.weight,mix_075,0.5367580696100398,9.71840578836057,16.042490153764618,0.0
0,2048,transformer.h.4.mlp.w1.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.4.mlp.w1.weight,pair_local_frechet_hutchinson,0.009132244469282985,0.10807107568679708,0.2607853747092612,0.93198093712898
0,2048,transformer.h.4.mlp.w1.weight,pair_local_skew_hutchinson,0.709659210654689,10.904539637098868,26.198760187600094,147.5886255980305
0,2048,transformer.h.4.mlp.w1.weight,mix_025,-0.06121955102454474,2.458882929852389,3.6992677634444773,15.458979774931741
0,2048,transformer.h.4.mlp.w1.weight,mix_050,-0.06291772797793777,2.1313714103072225,3.2498317933327376,13.412221750005308
0,2048,transformer.h.4.mlp.w1.weight,mix_075,-0.06463782712450342,1.5267303624232174,2.426551900660246,9.471414337955835
0,2048,transformer.h.4.mlp.w2.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.4.mlp.w2.weight,pair_local_frechet_hutchinson,0.01383170426174865,0.09894465915851214,0.2727269035295503,1.1567059176172627
0,2048,transformer.h.4.mlp.w2.weight,pair_local_skew_hutchinson,0.9911967677117093,10.496681460976657,26.815638516666535,149.05025888431268
0,2048,transformer.h.4.mlp.w2.weight,mix_025,-0.08740404346317351,2.6626086613577145,3.898433328503555,15.78016261567356
0,2048,transformer.h.4.mlp.w2.weight,mix_050,-0.08881942356708097,2.2673830074231716,3.4447016599002866,13.492984495167867
0,2048,transformer.h.4.mlp.w2.weight,mix_075,-0.07714999546217649,1.6126076744319646,2.556490155503174,9.219929171806328
0,2048,transformer.h.4.mlp.c_proj.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.4.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.007280579895583311,0.08252060584422116,0.111953882211548,0.7820595535030783
0,2048,transformer.h.4.mlp.c_proj.weight,pair_local_skew_hutchinson,0.6640789174581533,8.500408956770444,18.188245403415152,100.25807098055915
0,2048,transformer.h.4.mlp.c_proj.weight,mix_025,0.028035096653595493,0.4239459756622379,0.16457241839206116,0.34768028199523826
0,2048,transformer.h.4.mlp.c_proj.weight,mix_050,0.021289810971792,0.38239814162288077,0.14376923467481184,0.26710422914436904
0,2048,transformer.h.4.mlp.c_proj.weight,mix_075,0.017582042379994056,0.2772804162716236,0.10491387404946195,0.10476134688535765
0,2048,transformer.h.5.attn.c_attn.weight,mse,0.0,0.0,0.0,0.0
0,2048,transformer.h.5.attn.c_attn.weight,pair_local_frechet_hutchinson,0.3095805359994095,17.031086359230187,33.51922289983477,46.3596712002431
