seed,update,parameter_id,shape,method,out_of_subspace_delta_norm_sq,out_of_subspace_fraction,frechet_relative_l2
1,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,56.19239733413241,0.7854452789433427,0.4876524806022644
1,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,54.79962827927861,0.7699023648830096,0.4864078760147095
1,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,108.66439840814839,0.7805301120405291,0.680265486240387
1,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,48.95342309140322,0.7474165534819306,0.47221994400024414
1,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,36.41106140983568,0.7628717318668793,0.40311136841773987
1,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,30.81240798895949,0.7421286611201321,0.3759736120700836
1,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,95.49189806105024,0.7450669987684051,0.6605713963508606
1,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,405.4594932876374,0.5059650039916374,1.7190238237380981
1,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,224.24194502430694,0.49966663181319226,1.2864314317703247
1,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,213.94879329463646,0.5011118943363125,1.254746437072754
1,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1070.7795673615099,0.49518407019543603,2.82380747795105
1,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.6341969966888428
1,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.2276601791381836
1,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1986193656921387
1,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.708214044570923
1,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,102.69300601007754,0.7845811606072057,0.6554355621337891
1,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,64.24379445911072,0.7929421847119876,0.5156717300415039
1,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,61.10409013956508,0.7795292278111121,0.5072212219238281
1,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,135.52460122598032,0.7810508218429135,0.754654049873352
1,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,104.82120240485854,0.7852204246290501,0.661293625831604
1,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,65.54336164982459,0.7935799372305347,0.5201571583747864
1,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,63.11922174417635,0.7808122829104978,0.5146039128303528
1,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,136.259358116945,0.786986438219185,0.7531216144561768
1,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,51.236747896206715,0.7535673763562081,0.481387734413147
1,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,37.3181166571084,0.7719697266523515,0.4059055745601654
1,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,31.484083772438677,0.7495684618001092,0.37835994362831116
1,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,112.90829521061742,0.7600848320214404,0.7115365266799927
1,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,287.8299612586596,0.5835940134236217,1.236775279045105
1,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,158.7168009643192,0.5859966722175665,0.9165202379226685
1,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,154.7557013983235,0.5830973710802195,0.9072583913803101
1,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,655.1681415107503,0.5875661115106151,1.8596285581588745
1,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.4075089693069458
1,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.0493918657302856
1,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.0271111726760864
1,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.0908024311065674
1,1024,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,30.24578064940001,0.7179899814027401,0.3683016300201416
1,1024,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,18.920619021219164,0.7335878808095169,0.2881854176521301
1,1024,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,17.955819253476555,0.7104192415219462,0.28528285026550293
1,1024,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,39.51848759761007,0.7265778647453877,0.41849425435066223
1,1024,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,30.674585583596073,0.713955876824038,0.37119510769844055
1,1024,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,19.08325059810265,0.731345435935045,0.28927671909332275
1,1024,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,18.40964340873464,0.7116230388835619,0.28803566098213196
1,1024,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,38.88070231771958,0.7277530032696318,0.4139268696308136
1,1024,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,46.965496992925154,0.748081420123523,0.45788925886154175
1,1024,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,34.322101970425194,0.7649142222889355,0.38710251450538635
1,1024,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,28.915565640043702,0.7433727480310672,0.36041924357414246
1,1024,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,70.12972770237617,0.7516829465176242,0.5581862926483154
1,1024,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,409.6291182426474,0.6385690922874275,1.4160460233688354
1,1024,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,227.96633026070435,0.6446951650787239,1.0513421297073364
1,1024,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,218.84268667339626,0.642711236243138,1.031677484512329
1,1024,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,963.6240244706602,0.6327430233572472,2.1818556785583496
1,1024,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.4865072965621948
1,1024,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1083489656448364
1,1024,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.0889636278152466
1,1024,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.5938408374786377
1,1024,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,40.3119325696365,0.7294989355460484,0.42945921421051025
1,1024,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,25.5120277422575,0.7453951012827962,0.3379844129085541
1,1024,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,24.908506703333337,0.7209186076009918,0.33958473801612854
1,1024,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,56.696473755991605,0.7420685495158976,0.504979133605957
1,1024,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,41.24364885832102,0.7284588896670515,0.4345857799053192
1,1024,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,26.33681467425269,0.7499945508898008,0.3422567844390869
1,1024,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,25.627465557304266,0.7206289101716261,0.3444264531135559
1,1024,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,58.07255067674632,0.7443336373192195,0.5101537704467773
1,1024,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,50.6949504297842,0.7456411155521342,0.47635459899902344
1,1024,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,37.27622069278395,0.7611533149148926,0.4042898118495941
1,1024,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,31.97386362546649,0.7423482702132101,0.37914615869522095
1,1024,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,72.19253779959112,0.7468958860152685,0.5679748058319092
1,1024,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,173.6750476081592,0.5098099952823506,1.0971686840057373
1,1024,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,96.78410376333511,0.5171771482621763,0.8131884932518005
1,1024,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,92.91972026064296,0.5116491464288774,0.8010814785957336
1,1024,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1214.0793473379033,0.5301711831299718,2.8446204662323
1,1024,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.3071283102035522
1,1024,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1045916080474854
1,1024,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9717112183570862
1,1024,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.4309282302856445
1,1024,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,51.50449039008437,0.7435965451881628,0.4814966320991516
1,1024,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,32.60004670933804,0.755422923395549,0.3800610899925232
1,1024,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,31.319230886071296,0.7364873598103996,0.3772786855697632
1,1024,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,63.50825074532667,0.7558715480992938,0.5303108096122742
1,1024,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,56.06962902580843,0.7466220144661269,0.501941978931427
1,1024,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,35.31719572177774,0.7581044411187919,0.3953380584716797
1,1024,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,34.81754322584043,0.7404940367066245,0.3971717357635498
1,1024,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,70.34891223920323,0.7584497061871096,0.5578345060348511
1,1024,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,47.124848997495164,0.738129463990212,0.4591769874095917
1,1024,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,33.35144080731787,0.7544692274693697,0.3820831775665283
1,1024,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,30.042075525498422,0.7389038371651152,0.3664311468601227
1,1024,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,52.8454967973108,0.7493133486308687,0.48260703682899475
1,1024,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,367.1819965096028,0.5590486619003229,1.5046018362045288
1,1024,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,204.7166129690255,0.5553253376202303,1.127219557762146
1,1024,transformer.h.3.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,197.37612624631834,0.5582142008549696,1.1039581298828125
1,1024,transformer.h.3.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1052.85377072261,0.561647203627281,2.5418970584869385
1,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.5067813396453857
1,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1266672611236572
1,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.1053318977355957
1,1024,transformer.h.3.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.496324062347412
1,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,62.8450088407018,0.7604689764920498,0.5268141627311707
1,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_int4_k8,39.28821634378473,0.7729384854081449,0.41316303610801697
1,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,38.12785213991175,0.7526676291964616,0.41246047616004944
1,1024,transformer.h.3.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,75.82877324858092,0.7640833130115808,0.5773105025291443
1,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,64.79285059746634,0.7585273830441699,0.5361524224281311
1,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_int4_k8,41.23476130968566,0.7731008669969663,0.423666387796402
1,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,39.887167845563305,0.752733017757081,0.422285795211792
1,1024,transformer.h.3.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,80.6908440717788,0.7687586109859362,0.5943297743797302
1,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,45.809950576189195,0.736832900237331,0.45334315299987793
1,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,33.99532767749155,0.7532398025215798,0.3862554728984833
1,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,29.214215457720396,0.7333318796384307,0.36289292573928833
1,1024,transformer.h.3.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,59.54054422065004,0.7426630267534837,0.5148043036460876
1,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,279.41469118474794,0.5093182360795802,1.360802412033081
1,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,161.24332895152546,0.5153501341211886,1.027672529220581
1,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,151.73673683736456,0.5108720700088374,1.001277208328247
1,1024,transformer.h.4.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,820.8337719942422,0.5264468117236523,2.294116258621216
1,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.345619559288025
1,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.1265538930892944
1,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.992444634437561
1,1024,transformer.h.4.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.3732786178588867
1,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,69.32200041350598,0.7697680718225627,0.547809362411499
1,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,44.41468055447713,0.7814480217710692,0.4351981580257416
1,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,41.489542566883785,0.7609977860054234,0.4262373149394989
1,1024,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,75.64687945248009,0.7793882917309464,0.5687119960784912
1,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,74.95772214480118,0.769504578324098,0.5698387622833252
1,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,47.471360278500036,0.7802328600079647,0.45035305619239807
1,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,46.083937097154575,0.76594127647453,0.44784367084503174
1,1024,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,83.18868919267882,0.7780452318261653,0.5970065593719482
1,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,42.23418181865808,0.7356202862902129,0.4375743567943573
1,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,30.321067998218773,0.7526454656898065,0.36654195189476013
1,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,26.327353595581524,0.7344169452756243,0.34576332569122314
1,1024,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,71.14643596657999,0.7388311310646817,0.5666967034339905
1,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,450.20886127466747,0.49619574741881073,1.8133351802825928
1,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,249.7919853576274,0.49578634755161133,1.3512619733810425
1,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,241.88476292063797,0.4949698857510743,1.3307989835739136
1,1024,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,1040.2160099022426,0.49660531438246747,2.7552034854888916
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.6507859230041504
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,1.2386517524719238
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,1.2034145593643188
1,1024,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.305763006210327
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,86.74210482588019,0.776614338774423,0.6090365648269653
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,56.084591185644626,0.7865319692885101,0.4866253137588501
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,53.7411499095288,0.7704828102127802,0.48128587007522583
1,1024,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,103.70756315734236,0.7753245184781717,0.6664913892745972
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,88.04871369024418,0.7767450932881631,0.6128900051116943
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,56.292393947185445,0.7883353996839371,0.48644039034843445
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,53.68843857881464,0.7711143674266399,0.48033174872398376
1,1024,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,103.80119383141391,0.7768005197752188,0.6654366254806519
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,47.04109521120601,0.7473946511041156,0.4632607400417328
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,34.36097750590062,0.7652892612611308,0.39127466082572937
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,29.022664085052735,0.7401546079217045,0.36565303802490234
1,1024,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,98.46329717250866,0.7615009984862813,0.6639933586120605
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,197.4177490049484,0.48502429596324464,1.1588138341903687
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,114.40154569838856,0.4876259675920121,0.8797815442085266
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,105.924478735953,0.48601553725949026,0.8479601144790649
1,2048,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,664.702949900302,0.4665225116334653,2.168102502822876
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.2717278003692627
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.9505071640014648
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9289628863334656
1,2048,transformer.h.0.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.400928020477295
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,27.482505553848505,0.7096914299641155,0.3498634397983551
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_int4_k8,16.854221083163534,0.7300123516966535,0.27014344930648804
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,16.173013730107847,0.7037731770637806,0.26951584219932556
1,2048,transformer.h.0.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,39.121117197168786,0.7224703890215837,0.41371455788612366
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,27.99656191707835,0.7115582863655968,0.3535344898700714
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_int4_k8,17.45490485983747,0.7267530567473629,0.2762167155742645
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,16.550083875921015,0.7031445603877765,0.27344027161598206
1,2048,transformer.h.0.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,39.49701457001636,0.7193716264462539,0.41762852668762207
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,40.59908515284901,0.7437307179138236,0.4244532883167267
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,30.38288674372439,0.7572325742757826,0.3638978898525238
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,24.72071699232461,0.7368304870764155,0.332756370306015
1,2048,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,66.85219604451166,0.7422507234348154,0.5452079176902771
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,280.210240953004,0.5435851128189405,1.3016490936279297
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,159.40785359188547,0.5436538495744107,0.9817011952400208
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,149.60062099335522,0.5399794343674259,0.9542535543441772
1,2048,transformer.h.1.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,834.2744094637819,0.5309725507848906,2.272501230239868
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.2930989265441895
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.9724733829498291
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9474669694900513
1,2048,transformer.h.1.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.7587413787841797
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,34.98101509313437,0.7224250942301611,0.40042051672935486
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_int4_k8,22.37723181353303,0.7419736819221804,0.316013365983963
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,21.53311951928893,0.715514869631932,0.3156753480434418
1,2048,transformer.h.1.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,52.904601100147644,0.7372743021803835,0.48744845390319824
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,35.04085719808941,0.7211755213653488,0.4023648202419281
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_int4_k8,22.271173630516934,0.7402954362826344,0.316608190536499
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,21.535216784632794,0.7093427951058857,0.31805312633514404
1,2048,transformer.h.1.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,52.70611032226512,0.7350173028613375,0.4888041019439697
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,42.27927933823448,0.7352797377484499,0.43613046407699585
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,30.619904003830943,0.7537110958489783,0.36658811569213867
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,26.65046441386978,0.7341580503341741,0.346526563167572
1,2048,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,62.6762287206327,0.7420124873987181,0.5285970568656921
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,136.2927623716591,0.5132660119230336,0.9370644092559814
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,76.80298930549853,0.515457291631231,0.7019351720809937
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,74.96670013466473,0.5160121238796941,0.6931201815605164
1,2048,transformer.h.2.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,586.5989631696342,0.5275888580387097,1.9174636602401733
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,0.0,0.0,1.1073657274246216
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_int4_k8,0.0,0.0,0.9980534911155701
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,0.0,0.0,0.9098197221755981
1,2048,transformer.h.2.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,0.0,0.0,2.270310878753662
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,44.65603492934735,0.7436133760883519,0.44498810172080994
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_int4_k8,28.294027773920973,0.7580346777869353,0.3508203327655792
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,26.372599576416583,0.7389560771874999,0.34304341673851013
1,2048,transformer.h.2.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,48.013793838689345,0.7545912899890173,0.45804592967033386
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,45.769190709135266,0.7409051981449699,0.45173245668411255
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_int4_k8,28.59588211506035,0.7532173427584491,0.3541339635848999
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,27.74301665726246,0.7359533436984563,0.3528805375099182
1,2048,transformer.h.2.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,48.88598050601137,0.7543916465598371,0.4626682698726654
