seed,update,parameter_id,shape,method,channel,delta_norm_sq,fraction_of_total_derivative_energy
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.4389907177048458,0.004508003139364023
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,6.576144174279668,0.06753053626636155
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,16.18304642189778,0.16618397868594298
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,74.18272468475787,0.7617836602875715
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,magnitude,0.11526632988000811,0.0018587886177234157
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,symmetric,3.9806892745060294,0.06419272585366512
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,skew,9.723018057455898,0.15679370822279354
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,48.1928676117844,0.7771597643951115
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.29864666822877334,0.005033476379770119
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,4.2331340782743,0.07134645272208923
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,skew,10.04523222358939,0.16930521752216685
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,44.755302480385716,0.7543186710923576
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.16849127907370043,0.0015021903030436364
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,symmetric,7.6017183952046645,0.06777340478702136
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,skew,18.16291437701568,0.1619321427326238
0,512,transformer.h.4.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,86.23127285253449,0.7687981396445245
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.4902717081950274,0.004782695192216535
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,7.021311891401898,0.06849425342059996
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,16.706958484781314,0.1629796063817318
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,78.29168114592996,0.7637504688690641
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,magnitude,0.16266133390088758,0.0024876146449747684
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,symmetric,4.272200339175888,0.06533567551140143
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,skew,10.310021143170982,0.15767336324303738
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,50.64385030737641,0.774507258002094
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.35648198882126275,0.00569637215985341
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,4.45988307002659,0.07126630391707944
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,skew,10.529057495234683,0.16824813557529533
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,47.235364552490374,0.7547932968143377
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.14509252586315763,0.0011868886212185853
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,symmetric,7.974863496601907,0.06523612903958492
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,skew,19.591995045197937,0.1602668080094465
0,512,transformer.h.4.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,94.5349219571936,0.7733163545901911
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,magnitude,0.5244942583749652,0.008518521904566303
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,symmetric,4.492085086407215,0.07295775805877146
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,skew,11.162238592614294,0.18129040010806488
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,out_of_subspace,45.39256429169087,0.7372388678214356
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,magnitude,0.17445182669408776,0.0038661346562230687
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,symmetric,3.012466634916407,0.06676113330924906
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,skew,7.676549187483092,0.1701247468504452
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,out_of_subspace,34.259977194313585,0.7592565103065019
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,magnitude,0.41673613219282896,0.010843692964346672
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,symmetric,2.9364162385752186,0.07640709227463367
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,skew,6.932855503078203,0.18039654024234103
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,out_of_subspace,28.145380644951942,0.7323575819370148
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,magnitude,0.18640829871935707,0.0018184146957275565
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,symmetric,7.058905015640729,0.06885968438299543
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,skew,18.13666377125301,0.17692332454988133
0,512,transformer.h.4.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,out_of_subspace,77.1301984921651,0.7524058069629926
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,magnitude,1.8088618471163072,0.00232390982333945
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,symmetric,140.86001750033762,0.18096792682462587
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,skew,247.96853975337697,0.3185740947163442
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,out_of_subspace,387.73275199617484,0.49813420114466755
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,magnitude,0.6412129963218233,0.0014537119862474929
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,symmetric,79.1654866135769,0.17947829730124792
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,skew,141.6438953686605,0.32112485189377243
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,out_of_subspace,219.63669056385447,0.4979445075566696
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,magnitude,0.9724416510196094,0.0023422663620378116
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,symmetric,73.7610621825342,0.17766418642926401
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,skew,132.59935706105335,0.3193847295066995
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,out_of_subspace,207.8390038542382,0.5006103008204166
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,magnitude,3.7232532664500666,0.001916709699697071
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,symmetric,352.4997718837385,0.181464886635218
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,skew,631.4580756786866,0.3250710419061463
0,512,transformer.h.5.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,out_of_subspace,954.8467659248347,0.4915497085476213
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,magnitude,3.1369676691610424,0.004791252237947895
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,symmetric,277.1833571916318,0.4233564131126332
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,skew,374.4077413279344,0.5718522209131476
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,out_of_subspace,0.0,0.0
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,magnitude,1.452901339179039,0.004044999189163861
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,symmetric,151.03016606112402,0.4204806498435249
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,skew,206.70204532590924,0.5754758311491802
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_int4_k8,out_of_subspace,0.0,0.0
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,magnitude,1.4657949148687526,0.004240253354945837
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,symmetric,145.73662669392098,0.4215870951719871
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,skew,198.48368597763348,0.5741738539487533
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,out_of_subspace,0.0,0.0
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,magnitude,8.106287091054519,0.0044871606494804265
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,symmetric,755.8405561674231,0.4183885868856715
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,skew,1042.6057086774645,0.5771247991036279
0,512,transformer.h.5.attn.c_proj.weight,"(384, 384)",direct_scalar_int4,out_of_subspace,0.0,0.0
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.5234220080741021,0.0041711652250800745
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,7.993315073469584,0.06369896059633107
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,18.494597650392812,0.14738398726299773
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,98.47518013865036,0.7847515782517167
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,magnitude,0.11476293244889475,0.0014650285169534717
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,symmetric,4.960440568599193,0.06332346807961599
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,skew,11.259413399947084,0.14373422988678072
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,62.00081761454979,0.7914834863617268
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.36580235546663287,0.004879196267972783
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,4.820333843071716,0.06429525273968273
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,skew,11.476908410781277,0.1530829089777619
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,58.30928281610233,0.7777490517839143
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.20115396891992476,0.0012115959588202703
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,symmetric,10.717525395780964,0.06455408525024439
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,skew,25.272767406782364,0.1522236077303128
0,512,transformer.h.5.mlp.w1.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,129.8332748108318,0.7820152489450778
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,magnitude,0.505251027176921,0.0039263962905238415
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,symmetric,8.181386459457197,0.06357902056180534
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,skew,19.2404694331119,0.14952113651746124
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_scalar_int3_p98_k8,out_of_subspace,100.75434015254491,0.7829800359626069
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,magnitude,0.1249202417934038,0.0015369940761318641
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,symmetric,4.957216272234643,0.06099261364807451
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,skew,11.667806471625086,0.1435583951078113
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_int4_k8,out_of_subspace,64.52634796031684,0.7939194893126378
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,magnitude,0.39269363392789697,0.005080442135091618
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,symmetric,5.090213297312302,0.06585422293099191
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,skew,11.75321420847238,0.15205625843795645
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",structural_vq64_int3_k8,out_of_subspace,60.059645131040384,0.7770168023615401
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,magnitude,0.19017805469293178,0.0011388748327783005
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,symmetric,10.722241023510083,0.06420977684504903
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,skew,25.395428579876107,0.1520796630501795
0,512,transformer.h.5.mlp.w2.weight,"(1024, 384)",direct_scalar_int4,out_of_subspace,130.68093060949838,0.7825783223806242
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,magnitude,0.6010525006467219,0.009443490094339098
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,symmetric,4.316620069805192,0.06782096210625424
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,skew,10.785708673123553,0.169460625994361
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_scalar_int3_p98_k8,out_of_subspace,47.94429435463088,0.7532810666803171
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,magnitude,0.14818767205314143,0.0032925890669115655
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,symmetric,2.9903091519952025,0.06644182396639704
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,skew,7.303964884652182,0.16228714974136038
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_int4_k8,out_of_subspace,34.564224339595334,0.7679841756743331
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,magnitude,0.4407342311221023,0.011623760393720026
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,symmetric,2.651022503746949,0.06991707974091363
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,skew,6.415566657868662,0.1692017645898364
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",structural_vq64_int3_k8,out_of_subspace,28.40958158365977,0.7492637192567315
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,magnitude,0.20271547778630997,0.001498791242059816
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,symmetric,9.056007934991818,0.0669562360467503
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,skew,22.75839426433041,0.16826579982550463
0,512,transformer.h.5.mlp.c_proj.weight,"(384, 1024)",direct_scalar_int4,out_of_subspace,103.2363271828498,0.7632850965982154
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,magnitude,1.0309983585591216,0.0021798105394128515
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,symmetric,49.77905177406858,0.10524643497079861
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,skew,142.90011057524615,0.30212964407675247
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_scalar_int3_p98_k8,out_of_subspace,279.2672530052952,0.5904468192020983
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,magnitude,0.4185824005807644,0.001613468435716041
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,symmetric,27.44190498746655,0.10577761380259659
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,skew,78.45659850154419,0.30241893849395923
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_int4_k8,out_of_subspace,153.1137564453424,0.5901925469291367
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,magnitude,0.6628317623500303,0.0026145721825152147
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,symmetric,26.80898773524616,0.10574935836727556
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,skew,76.4652644898007,0.30162096148634004
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",structural_vq64_int3_k8,out_of_subspace,149.5778917041083,0.5900172818850389
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,magnitude,1.4756931010216812,0.0013594616065240582
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,symmetric,111.9934593533989,0.10317240628647593
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,skew,327.8687764015465,0.3020445194107978
0,1024,transformer.h.0.attn.c_attn.weight,"(1152, 384)",direct_scalar_int4,out_of_subspace,644.1634632556515,0.5934265708874944
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,magnitude,2.9123694195813146,0.005517374346164031
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,symmetric,207.76547324664392,0.39360387607505465
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,skew,317.17757576893297,0.6008809898771664
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_scalar_int3_p98_k8,out_of_subspace,0.0,0.0
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,magnitude,1.5170947616020145,0.005105249834914468
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,symmetric,113.48625449259592,0.3818981494613957
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,skew,182.16067440670537,0.6129978011134317
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_int4_k8,out_of_subspace,0.0,0.0
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,magnitude,1.4855812334885785,0.0052647108883628075
0,1024,transformer.h.0.attn.c_proj.weight,"(384, 384)",structural_vq64_int3_k8,symmetric,108.73472156776273,0.3853420194576656
